GEOID,Name,Short Name,Primary County GEOID,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
88462,"Trenton, NJ Urban Area","Trenton, NJ",34021,366853,146459,133.131,2.536,40.245588,-74.676427
88504,"Tri-City--Myrtle Creek, OR Urban Area","Tri, OR",41019,9062,4028,5.014,0.0,42.993812,-123.308594
88516,"Trinidad, CO Urban Area","Trinidad, CO",08071,8265,4398,4.753,0.0,37.17358,-104.502089
88543,"Troy, AL Urban Area","Troy, AL",01109,14678,6568,9.812,0.006,31.794208,-85.966805
88570,"Troy, MO Urban Area","Troy, MO",29113,18083,7006,9.0,0.047,38.962036,-90.962732
88612,"Troy, OH Urban Area","Troy, OH",39109,43196,18350,21.582,0.243,40.014656,-84.211057
88624,"Truckee, CA Urban Area","Truckee, CA",06057,12908,12256,19.356,1.305,39.34192,-120.211285
88651,"Trumann, AR Urban Area","Trumann, AR",05111,7113,3349,4.276,0.0,35.674239,-90.519343
88678,"Truth or Consequences, NM Urban Area","Truth or Consequences, NM",35051,7746,5355,8.24,0.004,33.155431,-107.253447
88705,"Tuba City, AZ Urban Area","Tuba City, AZ",04005,8864,2810,5.56,0.0,36.131133,-111.234724
88732,"Tucson, AZ Urban Area","Tucson, AZ",04019,876395,403895,357.349,0.554,32.26211,-110.940596
88813,"Tucumcari, NM Urban Area","Tucumcari, NM",35037,5296,3047,3.829,0.0,35.170237,-103.725685
88840,"Tulare, CA Urban Area","Tulare, CA",06107,71392,21925,17.714,0.0,36.204616,-119.337017
88921,"Tullahoma, TN Urban Area","Tullahoma, TN",47031,19763,8495,14.786,0.0,35.369742,-86.214094
88948,"Tulsa, OK Urban Area","Tulsa, OK",40143,728197,317072,338.322,5.486,36.095436,-95.893198
89029,"Tupelo, MS Urban Area","Tupelo, MS",28081,41478,19316,43.292,0.142,34.253591,-88.730242
89056,"Tupper Lake, NY Urban Area","Tupper Lake, NY",36033,3569,2188,2.306,0.011,44.228161,-74.464545
89083,"Turlock, CA Urban Area","Turlock, CA",06099,79920,28605,16.894,0.027,37.508819,-120.846718
89110,"Tuscaloosa, AL Urban Area","Tuscaloosa, AL",01125,165601,75440,88.159,1.509,33.203972,-87.541577
89137,"Tuscola, IL Urban Area","Tuscola, IL",17041,5042,2301,3.021,0.009,39.800888,-88.279816
89164,"Tuskegee, AL Urban Area","Tuskegee, AL",01087,8903,4267,8.197,0.162,32.421885,-85.702145
89191,"Twentynine Palms, CA Urban Area","Twentynine Palms, CA",06071,14469,7113,6.818,0.0,34.139591,-116.064496
89218,"Twentynine Palms North, CA Urban Area","Twentynine Palms North, CA",06071,10736,2190,2.773,0.0,34.227899,-116.055882
89245,"Twin Falls, ID Urban Area","Twin Falls, ID",16083,60018,23514,22.066,0.109,42.562891,-114.454094
89261,"Twin Lakes, WI--IL Urban Area","Twin Lakes, WI",55059,12636,6929,9.455,1.37,42.507033,-88.286532
89299,"Tybee Island, GA Urban Area","Tybee Island, GA",13051,3268,3460,2.804,0.084,32.011177,-80.865579
89326,"Tyler, TX Urban Area","Tyler, TX",48423,132945,55147,81.532,0.849,32.316487,-95.313125
89353,"Tyrone, PA Urban Area","Tyrone, PA",42013,9293,4544,6.056,0.004,40.610312,-78.33524
89380,"Ukiah, CA Urban Area","Ukiah, CA",06045,28961,11387,13.199,0.059,39.181281,-123.201696
89407,"Ulysses, KS Urban Area","Ulysses, KS",20067,5966,2253,2.784,0.002,37.58073,-101.363951
89461,"Union, MO Urban Area","Union, MO",29071,12447,5034,7.506,0.0,38.455102,-91.009834
89488,"Union, SC Urban Area","Union, SC",45087,9554,5105,9.16,0.003,34.724791,-81.626293
89515,"Union City, IN--OH Urban Area","Union City, IN",18135,5086,2635,2.585,0.002,40.199915,-84.813242
89569,"Union City, TN Urban Area","Union City, TN",47131,10681,4652,8.161,0.0,36.424452,-89.04733
89596,"Union Grove, WI Urban Area","Union Grove, WI",55101,6319,2161,3.671,0.003,42.684489,-88.066419
89640,"Uniontown, PA Urban Area","Uniontown, PA",42051,31723,16738,26.962,0.009,39.894469,-79.716555
89731,"Upper Sandusky, OH Urban Area","Upper Sandusky, OH",39175,6567,3154,4.79,0.0,40.833899,-83.27365
89742,"Urbana, MD Urban Area","Urbana, MD",24021,13441,4195,3.492,0.013,39.339526,-77.34469
89758,"Urbana, OH Urban Area","Urbana, OH",39021,11193,5285,6.468,0.0,40.10951,-83.748375
89785,"Utica, NY Urban Area","Utica, NY",36065,116967,51911,52.045,0.192,43.089848,-75.265934
89812,"Utuado, PR Urban Area","Utuado, PR",72141,13081,6524,11.284,0.063,18.264509,-66.695008
89839,"Uvalde, TX Urban Area","Uvalde, TX",48463,15902,6239,7.35,0.009,29.216153,-99.783597
89866,"Vacaville, CA Urban Area","Vacaville, CA",06095,100709,35742,21.59,0.034,38.364238,-121.965249
89910,"Vail, AZ Urban Area","Vail, AZ",04019,15139,5160,5.762,0.0,32.069733,-110.709182
89920,"Vail, CO Urban Area","Vail, CO",08037,5964,7860,5.057,0.066,39.640733,-106.382391
89974,"Valdosta, GA Urban Area","Valdosta, GA",13185,76113,33115,41.289,0.588,30.865954,-83.287724
90028,"Vallejo, CA Urban Area","Vallejo, CA",06095,171606,63550,39.64,0.625,38.111087,-122.217775
90055,"Valley City, ND Urban Area","Valley City, ND",38003,6554,3255,3.721,0.0,46.921448,-98.002974
90082,"Valley--Lanett, AL--GA Urban Area","Valley, AL",01017,19939,8907,18.097,0.14,32.835359,-85.180049
90095,"Valparaiso--Shorewood Forest, IN Urban Area","Valparaiso, IN",18127,51923,22377,33.636,0.89,41.477516,-87.061615
90136,"Vandalia, IL Urban Area","Vandalia, IL",17051,7377,2867,6.472,0.002,38.979622,-89.110625
90217,"Van Wert, OH Urban Area","Van Wert, OH",39161,10562,4742,6.155,0.029,40.86818,-84.586161
90271,"Veneta, OR Urban Area","Veneta, OR",41039,6693,3063,4.651,0.0,44.046725,-123.354346
90325,"Vermillion, SD Urban Area","Vermillion, SD",46027,11800,4623,3.987,0.0,42.782079,-96.92503
90352,"Vernal, UT Urban Area","Vernal, UT",49047,21284,7976,15.657,0.0,40.44629,-109.545135
90379,"Vernon, TX Urban Area","Vernon, TX",48487,9230,4411,5.793,0.009,34.151634,-99.297646
90406,"Vero Beach--Sebastian, FL Urban Area","Vero Beach, FL",12061,178969,97910,106.102,11.891,27.671084,-80.426951
90433,"Versailles, KY Urban Area","Versailles, KY",21239,16747,7119,7.905,0.039,38.055037,-84.723462
90487,"Vicksburg, MS--LA Urban Area","Vicksburg, MS",28149,24868,12131,24.276,0.248,32.32119,-90.864685
90514,"Victoria, TX Urban Area","Victoria, TX",48469,65507,28554,33.6,0.0,28.834013,-96.974609
90541,"Victorville--Hesperia--Apple Valley, CA Urban Area","Victorville, CA",06071,356842,108913,131.774,0.32,34.477485,-117.301834
90568,"Vidalia, GA Urban Area","Vidalia, GA",13279,13781,6046,15.365,0.305,32.209679,-82.380946
90622,"Vieques (Vieques Municipio), PR Urban Area","Vieques (Vieques Municipio), PR",72147,7183,4284,5.546,0.0,18.137599,-65.441508
90631,"Village of Four Seasons, MO Urban Area","Village of Four Seasons, MO",29029,7007,8992,19.106,1.444,38.201386,-92.728833
90640,"Village of Oak Creek (Big Park), AZ Urban Area","Village of Oak Creek (Big Park), AZ",04025,6340,4537,5.257,0.0,34.781269,-111.7606
90649,"Villa Rica, GA Urban Area","Villa Rica, GA",13045,24703,9293,19.226,0.186,33.74857,-84.923473
90676,"Ville Platte, LA Urban Area","Ville Platte, LA",22039,7192,3748,4.908,0.001,30.691221,-92.279432
90703,"Vincennes, IN Urban Area","Vincennes, IN",18083,20022,9616,11.827,0.212,38.676201,-87.505839
90730,"Vineland, NJ Urban Area","Vineland, NJ",34011,86337,34480,56.991,0.307,39.467265,-75.023653
90757,"Vineyard Haven--Edgartown--Oak Bluffs, MA Urban Area","Vineyard Haven, MA",25007,14377,11602,16.551,1.386,41.422957,-70.574443
90784,"Vinita, OK Urban Area","Vinita, OK",40035,5088,2494,4.726,0.018,36.639473,-95.159283
90811,"Vinton, IA Urban Area","Vinton, IA",19011,4585,2222,2.784,0.0,42.166138,-92.024398
90865,"Virginia, MN Urban Area","Virginia, MN",27137,12703,7278,6.677,0.14,47.509644,-92.55458
90892,"Virginia Beach--Norfolk, VA Urban Area","Virginia Beach, VA",51810,1447590,612495,481.675,76.285,36.914308,-76.29108
90919,"Viroqua, WI Urban Area","Viroqua, WI",55123,3838,1926,1.997,0.0,43.558434,-90.890695
90946,"Visalia, CA Urban Area","Visalia, CA",06107,160654,53634,37.704,0.015,36.328953,-119.315313
91000,"Wabash, IN Urban Area","Wabash, IN",18169,10234,4930,5.954,0.057,40.79921,-85.828667
91027,"Waco, TX Urban Area","Waco, TX",48309,196134,80812,89.879,0.547,31.541562,-97.164013
91054,"Waconia, MN Urban Area","Waconia, MN",27019,13247,5167,4.577,0.169,44.841988,-93.793195
91081,"Wadena, MN Urban Area","Wadena, MN",27159,4218,2084,2.619,0.003,46.439417,-95.140268
91108,"Wadesboro, NC Urban Area","Wadesboro, NC",37007,4873,2213,5.971,0.005,34.965749,-80.076333
91135,"Wagoner, OK Urban Area","Wagoner, OK",40145,7810,3588,5.412,0.0,35.955387,-95.382413
91162,"Wahoo, NE Urban Area","Wahoo, NE",31155,4885,1880,2.231,0.001,41.21337,-96.620552
91189,"Wahpeton, ND--MN Urban Area","Wahpeton, ND",38077,11268,5290,7.14,0.0,46.2699,-96.602188
91216,"Waikoloa Village, HI Urban Area","Waikoloa Village, HI",15001,6998,3355,5.933,0.0,19.947762,-155.801335
91252,"Walden, NY Urban Area","Walden, NY",36071,16431,6541,11.562,0.092,41.521081,-74.214184
91261,"Waldorf, MD Urban Area","Waldorf, MD",24017,118690,43586,59.352,0.23,38.627254,-76.960747
91270,"Waldport, OR Urban Area","Waldport, OR",41041,4697,3921,5.535,0.038,44.426098,-124.051426
91312,"Wales, WI Urban Area","Wales, WI",55133,5776,2092,6.008,0.015,43.000725,-88.370205
91324,"Walhalla, SC Urban Area","Walhalla, SC",45073,6459,2838,5.701,0.062,34.769502,-83.05545
91405,"Walla Walla, WA--OR Urban Area","Walla Walla, WA",53071,49975,20429,23.863,0.033,46.061396,-118.334213
91459,"Walnut Ridge, AR Urban Area","Walnut Ridge, AR",05075,6839,3309,5.168,0.0,36.062713,-90.968107
91513,"Walterboro, SC Urban Area","Walterboro, SC",45029,8924,4000,8.138,0.049,32.907867,-80.66812
91648,"Wamego, KS Urban Area","Wamego, KS",20149,4456,1974,2.345,0.002,39.207104,-96.30875
91675,"Wapakoneta, OH Urban Area","Wapakoneta, OH",39011,10341,4970,5.572,0.026,40.570129,-84.196839
91702,"Wapato, WA Urban Area","Wapato, WA",53077,6680,1817,2.615,0.0,46.445252,-120.42557
91756,"Ware, MA Urban Area","Ware, MA",25015,4997,2761,3.188,0.0,42.256205,-72.25288
91783,"Warner Robins, GA Urban Area","Warner Robins, GA",13153,144888,59284,88.315,0.65,32.589889,-83.658043
91810,"Warren, AR Urban Area","Warren, AR",05011,5118,2373,6.365,0.025,33.610939,-92.069534
91837,"Warren, PA Urban Area","Warren, PA",42123,14959,7338,7.797,0.434,41.84879,-79.146904
91864,"Warrensburg, MO Urban Area","Warrensburg, MO",29101,19969,8447,8.476,0.018,38.764425,-93.730232
91918,"Warrenton, MO Urban Area","Warrenton, MO",29219,10349,4066,6.033,0.082,38.816093,-91.141411
91945,"Warrenton--New Baltimore, VA Urban Area","Warrenton, VA",51061,25482,9243,17.185,0.172,38.722102,-77.748695
91999,"Warsaw, IN Urban Area","Warsaw, IN",18085,29961,12701,23.689,2.039,41.247699,-85.836491
92134,"Warwick, NY Urban Area","Warwick, NY",36071,7323,3576,2.918,0.004,41.255244,-74.354722
92161,"Wasco, CA Urban Area","Wasco, CA",06029,21753,6363,3.448,0.0,35.592538,-119.344323
92215,"Waseca, MN Urban Area","Waseca, MN",27161,9286,3770,3.802,0.198,44.081189,-93.506414
92242,"Washington--Arlington, DC--VA--MD Urban Area","Washington, DC",51059,5142510,2059284,1294.509,26.077,38.895943,-77.183077
92296,"Washington, IN Urban Area","Washington, IN",18027,13404,5808,6.785,0.044,38.653201,-87.166654
92323,"Washington, IA Urban Area","Washington, IA",19183,6763,2980,3.302,0.0,41.299745,-91.690884
92350,"Washington, MO Urban Area","Washington, MO",29071,14766,6528,7.875,0.031,38.547691,-91.013329
92377,"Washington, NJ Urban Area","Washington, NJ",34041,10586,4355,4.129,0.006,40.760621,-74.985207
92404,"Washington, NC Urban Area","Washington, NC",37013,15997,8740,16.693,0.058,35.54406,-77.039633
92431,"Washington Court House, OH Urban Area","Washington Court House, OH",39047,15194,6934,7.346,0.06,39.53339,-83.432182
92459,"Wasilla--Knik-Fairview--North Lakes, AK Urban Area","Wasilla, AK",02170,57102,21898,57.631,2.412,61.589686,-149.367355
92485,"Waterbury, CT Urban Area","Waterbury, CT",09009,199530,85541,92.438,1.513,41.545429,-73.042036
92539,"Waterford, CA Urban Area","Waterford, CA",06099,9928,2893,1.966,0.003,37.637857,-120.757409
92566,"Waterloo, IL Urban Area","Waterloo, IL",17133,9898,4359,5.411,0.033,38.341214,-90.152716
92593,"Waterloo, IA Urban Area","Waterloo, IA",19013,114033,51607,63.709,2.221,42.495329,-92.378435
92674,"Watertown, NY Urban Area","Watertown, NY",36045,51547,23989,31.988,0.536,44.028459,-75.796073
92701,"Watertown, SD Urban Area","Watertown, SD",46029,20773,9776,12.374,0.013,44.900922,-97.11346
92728,"Watertown, WI Urban Area","Watertown, WI",55055,22478,9261,10.453,0.392,43.190745,-88.728712
92782,"Waterville, ME Urban Area","Waterville, ME",23011,26695,12050,16.901,1.265,44.551421,-69.654162
92797,"Watford City, ND Urban Area","Watford City, ND",38053,6282,3892,8.312,0.08,47.803252,-103.259811
92863,"Watseka, IL Urban Area","Watseka, IL",17075,4630,2384,2.866,0.0,40.775229,-87.730772
92890,"Watsonville, CA Urban Area","Watsonville, CA",06087,67958,20173,14.7,0.331,36.927978,-121.777332
92917,"Wauchula, FL Urban Area","Wauchula, FL",12049,9201,3739,6.243,0.0,27.544342,-81.809406
92971,"Waupaca, WI Urban Area","Waupaca, WI",55135,8358,4451,8.851,1.457,44.342086,-89.12485
92998,"Waupun, WI Urban Area","Waupun, WI",55027,11511,3824,4.392,0.065,43.629107,-88.736246
93025,"Wausau, WI Urban Area","Wausau, WI",55073,77912,35295,48.738,3.349,44.901308,-89.633505
93052,"Wauseon, OH Urban Area","Wauseon, OH",39051,7387,2938,5.069,0.03,41.553671,-84.141999
93079,"Waverly, IA Urban Area","Waverly, IA",19017,8647,3441,5.584,0.222,42.727196,-92.476314
93133,"Waverly, OH Urban Area","Waverly, OH",39131,4975,2567,4.034,0.564,39.123754,-82.999834
93187,"Waycross, GA Urban Area","Waycross, GA",13299,25008,11274,24.948,0.176,31.223609,-82.36756
93214,"Wayland, MI Urban Area","Wayland, MI",26005,4734,2009,3.386,0.045,42.672199,-85.638804
93241,"Wayne, NE Urban Area","Wayne, NE",31179,6055,2237,3.088,0.044,42.237481,-97.008862
93268,"Waynesboro, GA Urban Area","Waynesboro, GA",13033,6316,2701,5.947,0.057,33.090072,-82.012715
93322,"Waynesboro, PA--MD Urban Area","Waynesboro, PA",42055,23546,10090,10.982,0.041,39.740714,-77.549238
93376,"Waynesburg, PA Urban Area","Waynesburg, PA",42059,8291,3034,4.043,0.0,39.897159,-80.161382
93421,"Waynesville, NC Urban Area","Waynesville, NC",37087,24649,15008,27.601,0.322,35.522018,-82.984413
93457,"Weatherford, OK Urban Area","Weatherford, OK",40039,12014,5410,6.295,0.002,35.535191,-98.685602
93484,"Weatherford, TX Urban Area","Weatherford, TX",48367,51901,20820,38.688,0.068,32.746321,-97.722031
93511,"Webster City, IA Urban Area","Webster City, IA",19079,7540,3594,4.381,0.002,42.464486,-93.825057
93619,"Weiser, ID--OR Urban Area","Weiser, ID",16087,5814,2388,2.448,0.005,44.250806,-116.968736
93673,"Wellington, CO Urban Area","Wellington, CO",08069,11538,4059,3.248,0.003,40.697208,-105.004543
93700,"Wellington, KS Urban Area","Wellington, KS",20191,7041,3410,4.393,0.068,37.272682,-97.392091
93727,"Wellington, OH Urban Area","Wellington, OH",39093,4567,1931,2.817,0.25,41.164781,-82.222002
93781,"Wellston, OH Urban Area","Wellston, OH",39079,4769,2463,3.99,0.017,39.120639,-82.539135
93808,"Wellsville, NY Urban Area","Wellsville, NY",36003,5598,2760,3.579,0.0,42.122308,-77.945562
93862,"Wenatchee, WA Urban Area","Wenatchee, WA",53007,76403,30340,32.603,0.996,47.427367,-120.308384
93876,"Wendell, NC Urban Area","Wendell, NC",37183,10501,3820,4.179,0.0,35.792489,-78.377166
93916,"West Bend, WI Urban Area","West Bend, WI",55131,34402,15545,17.077,0.451,43.417479,-88.182964
93970,"West Columbia, TX Urban Area","West Columbia, TX",48039,6120,2448,3.716,0.496,29.146862,-95.639088
93997,"Westerly, RI--CT Urban Area","Westerly, RI",44009,31477,17749,25.684,0.491,41.363259,-71.80939
94051,"West Frankfort, IL Urban Area","West Frankfort, IL",17055,7635,3934,4.695,0.008,37.897491,-88.932366
94132,"West Jefferson--Lake Darby, OH Urban Area","West Jefferson, OH",39097,8589,3344,5.066,0.02,39.944399,-83.33901
94273,"West Milford, NJ--NY Urban Area","West Milford, NJ",34031,18094,8075,14.22,3.383,41.179311,-74.335864
94282,"West Milton, OH Urban Area","West Milton, OH",39109,4740,2269,1.956,0.0,39.957557,-84.328108
94285,"Westminster, MD Urban Area","Westminster, MD",24013,39969,16096,26.394,0.065,39.553699,-76.973805
94321,"Weston, WV Urban Area","Weston, WV",54041,4032,2132,2.048,0.069,39.041627,-80.469798
94375,"West Plains, MO Urban Area","West Plains, MO",29091,11898,5462,10.254,0.001,36.737615,-91.87023
94402,"West Point, MS Urban Area","West Point, MS",28025,7785,3725,6.544,0.04,33.608389,-88.648618
94442,"West Point--Highland Falls, NY Urban Area","West Point, NY",36071,11707,3659,3.907,0.069,41.391446,-73.963715
94510,"West Salem, WI Urban Area","West Salem, WI",55063,5560,2292,3.167,0.0,43.901619,-91.082198
94564,"Westville, IN Urban Area","Westville, IN",18091,5409,881,2.104,0.0,41.542977,-86.900898
94591,"West Wendover, NV--UT Urban Area","West Wendover, NV",49045,5496,2386,7.392,0.0,40.720771,-114.039093
94618,"Wetumpka, AL Urban Area","Wetumpka, AL",01051,6745,2721,4.445,0.03,32.543629,-86.213832
94672,"Wharton, TX Urban Area","Wharton, TX",48481,8623,3842,4.658,0.003,29.318569,-96.091522
94726,"Wheeling, WV--OH Urban Area","Wheeling, WV",54069,57074,30479,36.81,1.769,40.056061,-80.725355
94753,"Whitefish, MT Urban Area","Whitefish, MT",30029,8487,5105,6.162,0.184,48.413193,-114.343551
94807,"Whitehall, MI Urban Area","Whitehall, MI",26121,8934,3895,8.574,0.186,43.417273,-86.379768
94861,"White House, TN Urban Area","White House, TN",47165,16302,6398,12.87,0.0,36.45434,-86.664116
94863,"Whitehouse, TX Urban Area","Whitehouse, TX",48423,10514,3817,5.212,0.058,32.221677,-95.220676
94870,"Whiteman AFB--Knob Noster, MO Urban Area","Whiteman AFB, MO",29101,6627,2391,7.302,0.009,38.733116,-93.553158
94915,"White Rock, NM Urban Area","White Rock, NM",35028,5149,2013,2.07,0.0,35.819302,-106.207126
94996,"Whiteville, NC Urban Area","Whiteville, NC",37047,5180,2367,4.942,0.0,34.325358,-78.707173
95050,"Whitewater, WI Urban Area","Whitewater, WI",55127,15442,5782,4.589,0.19,42.834915,-88.735709
95077,"Wichita, KS Urban Area","Wichita, KS",20173,501053,216596,226.84,5.079,37.68346,-97.325663
95104,"Wichita Falls, TX Urban Area","Wichita Falls, TX",48485,97452,42693,50.784,0.0,33.904421,-98.518761
95158,"Wickenburg, AZ Urban Area","Wickenburg, AZ",04013,4434,2781,4.708,0.001,33.970863,-112.751691
95266,"Wildwood, FL Urban Area","Wildwood, FL",12119,15031,6326,12.781,0.164,28.780655,-82.005819
95301,"Wilkesboro--North Wilkesboro, NC Urban Area","Wilkesboro, NC",37193,20022,9140,33.329,0.0,36.172182,-81.173111
95310,"Willard, MO Urban Area","Willard, MO",29077,6038,2251,8.665,0.001,37.246808,-93.374891
95320,"Willard, OH Urban Area","Willard, OH",39077,6245,2883,3.563,0.042,41.054357,-82.725251
95374,"Williams, CA Urban Area","Williams, CA",06011,5733,1756,2.038,0.0,39.153302,-122.148108
95401,"Williamsburg, KY Urban Area","Williamsburg, KY",21235,6168,2418,5.22,0.106,36.726323,-84.156371
95411,"Williamsburg, VA Urban Area","Williamsburg, VA",51095,92603,40167,69.867,1.023,37.283708,-76.74599
95455,"Williamsport, PA Urban Area","Williamsport, PA",42081,55902,26311,27.725,1.232,41.249887,-76.992144
95482,"Williamston, MI Urban Area","Williamston, MI",26065,4912,2293,3.151,0.1,42.687964,-84.279503
95509,"Williamston, NC Urban Area","Williamston, NC",37117,5436,3018,4.754,0.0,35.843827,-77.069478
95536,"Williamston, SC Urban Area","Williamston, SC",45007,10939,4768,10.205,0.034,34.621634,-82.492411
95590,"Willimantic, CT Urban Area","Willimantic, CT",09015,23904,9800,12.849,0.381,41.719102,-72.19755
95644,"Williston, ND Urban Area","Williston, ND",38105,27734,14591,21.857,0.038,48.172096,-103.650357
95671,"Willits, CA Urban Area","Willits, CA",06045,8072,3087,4.368,0.0,39.416899,-123.359325
95698,"Willmar, MN Urban Area","Willmar, MN",27067,21893,9313,13.169,3.424,45.126347,-95.043013
95725,"Willows, CA Urban Area","Willows, CA",06021,7283,2883,2.684,0.03,39.524858,-122.199495
95806,"Wilmington, IL Urban Area","Wilmington, IL",17197,6174,2736,3.95,0.509,41.304265,-88.149491
95833,"Wilmington, NC Urban Area","Wilmington, NC",37129,264170,131936,142.247,4.488,34.21656,-77.903452
