Urban Area GEOID,County Subdivision GEOID,Land Area,Water Area
05167,2502338540,5.5,0.246
05167,2502339450,0.362,0.0
05167,2502340850,0.348,0.001
05167,2502354310,39.344,2.997
05167,2502357600,0.058,0.0
05167,2502372985,16.861,1.906
05221,5002303175,3.134,0.032
05221,5002303250,5.247,0.014
05221,5002305650,1.699,0.037
05221,5002344500,0.17,0.0
05221,5002346000,4.14,0.076
05302,0607190188,12.382,0.0
05329,4011392496,1.172,0.0
05329,4014790208,18.589,0.012
05383,1210590117,7.914,0.258
05410,0803790247,2.674,0.026
05410,0809793344,0.968,0.0
05437,2206794474,1.658,0.0
05437,2206794651,1.033,0.0
05437,2206794849,2.759,0.0
05437,2206795014,2.585,0.0
05437,2206795167,2.293,0.041
05464,4802190210,16.658,0.191
05464,4802190655,1.473,0.049
05491,3603704715,4.945,0.042
05491,3603704726,2.986,0.003
05491,3603770607,0.137,0.0
05518,4506390169,5.405,0.063
05518,4508190170,0.195,0.0
05545,0506390069,0.532,0.0
05545,0506392550,1.349,0.008
05545,0506393249,5.963,0.0
05572,1804763126,1.618,0.002
05572,1813700478,1.781,0.0
05572,1813742336,2.075,0.066
05599,2810791962,0.419,0.0
05599,2810792700,0.858,0.0
05599,2810793438,5.002,0.0
05653,3610104770,2.905,0.095
05680,2200594206,6.71,0.013
05680,2200594387,13.513,0.139
05680,2200594572,9.027,0.043
05680,2200594765,10.856,0.024
05680,2200594938,6.484,0.222
05680,2200595097,9.409,0.023
05680,2200595244,14.695,0.105
05680,2200595361,6.699,0.033
05680,2200595466,5.255,0.058
05680,2200595544,7.715,0.014
05680,2203394045,2.648,0.0
05680,2203394246,27.073,0.024
05680,2203394426,16.919,0.061
05680,2203394606,25.681,0.0
05680,2203394804,16.455,0.009
05680,2203394972,11.362,0.0
05680,2203395125,8.895,0.0
05680,2203395266,10.406,0.044
05680,2203395383,22.162,0.126
05680,2203395482,14.907,1.38
05680,2203395557,18.385,0.029
05680,2203395623,14.943,0.307
05680,2204794447,0.329,0.0
05680,2204794624,3.776,0.004
05680,2204794825,0.99,0.004
05680,2204794993,1.188,0.0
05680,2204795146,0.458,0.0
05680,2204795284,1.08,0.007
05680,2204795398,2.609,0.05
05680,2204795494,0.741,0.016
05680,2204795678,1.444,0.0
05680,2206394081,2.451,0.02
05680,2206394285,14.876,0.018
05680,2206394468,13.449,0.002
05680,2206394645,5.162,0.0
05680,2206394843,15.924,0.0
05680,2206395008,9.829,0.051
05680,2206395161,18.033,0.0
05680,2212194153,5.191,0.003
05680,2212194357,3.032,0.0
05680,2212194540,2.45,0.0
05680,2212194717,1.882,0.515
05680,2212194915,1.004,0.526
05680,2212195080,7.419,0.434
05680,2212195230,0.889,0.066
05680,2212195459,1.932,0.0
05707,2602505920,26.854,0.991
05707,2602506720,4.38,0.188
05707,2602525935,9.239,0.276
05707,2602547060,0.285,0.0
05707,2602563440,2.703,0.109
05707,2602575700,3.663,0.036
05707,2607714720,0.013,0.0
05707,2607769820,0.194,0.0
05734,0804593832,3.064,0.022
05788,1300190240,6.259,0.005
05842,3501790210,1.031,0.0
05842,3501791560,1.088,0.014
05842,3501792782,0.996,0.011
05869,2601705120,11.19,0.204
05869,2601706020,9.68,0.598
05869,2601726420,1.295,0.108
05869,2601730180,1.399,0.054
05869,2601736260,6.731,0.002
05869,2601742360,0.596,0.055
05869,2601754980,7.011,0.11
05869,2601765980,2.03,0.008
05896,4832190220,10.414,0.016
05923,0100390207,6.955,0.055
05935,4105792091,2.981,0.001
05958,5106194215,4.369,0.008
05977,1701704364,2.139,0.037
06004,3106703390,8.69,0.065
06004,3106731920,0.001,0.0
06031,4501390195,35.823,0.547
06031,4501392927,7.938,0.001
06058,4819992055,2.959,0.022
06058,4819992332,11.058,0.055
06058,4824590230,55.276,0.617
06058,4824592070,1.48,0.005
06058,4824592770,2.883,0.066
06058,4824593097,6.748,0.513
06058,4836194050,15.696,0.195
06085,2118390200,2.132,0.006
06085,2118391632,1.271,0.003
06112,5502705900,6.456,0.016
06112,5502705925,2.799,0.011
06112,5502780525,0.129,0.0
06139,5401992280,3.524,0.012
06139,5401992472,8.748,0.015
06139,5401993396,0.903,0.0
06139,5408190792,11.269,0.022
06139,5408190828,14.868,0.035
06139,5408190864,14.322,0.082
06166,1809346980,0.215,0.001
06166,1809369102,8.292,0.0
06193,4200904944,1.05,0.028
06193,4200904952,2.704,0.077
06193,4200952648,0.085,0.0
06220,5101991509,0.014,0.0
06220,5101991950,3.161,0.005
06220,5101992102,5.401,0.007
06247,0514593732,4.474,0.0
06274,4802590240,6.313,0.0
06290,2400590932,2.043,0.006
06290,2401590488,0.006,0.0
06290,2401590580,7.105,0.014
06290,2402590048,40.238,1.213
06290,2402590140,13.1,0.023
06290,2402590232,37.475,0.115
06290,2402590324,0.752,0.001
06290,2402590508,6.479,0.024
06301,2606706900,2.908,0.06
06335,5304590162,2.818,0.001
06335,5304593528,2.531,0.0
06355,2302703950,3.051,0.018
06355,2302752845,0.47,0.0
06382,3003190189,13.349,0.041
06436,3909133908,0.132,0.0
06436,3909138682,0.572,0.0
06436,3909141286,5.092,0.0
06436,3909143246,0.415,0.0
06463,4202705256,1.843,0.0
06463,4202705608,1.369,0.0
06463,4202707424,0.962,0.0
06463,4202749368,0.447,0.0
06463,4202772832,3.11,0.0
06463,4202778288,0.109,0.0
06490,4601904380,2.796,0.0
06490,4601970290,0.063,0.0
06517,1209990143,7.21,0.0
06571,2713904834,3.549,0.0
06625,3907705228,1.775,0.046
06625,3907745514,0.189,0.001
06625,3914305228,2.321,0.023
06625,3914387080,0.185,0.0
06652,5307390176,41.344,2.846
06652,5307390224,0.59,0.0
06652,5307391152,7.666,0.069
06652,5307391760,0.531,0.0
06679,3300578420,0.73,0.029
06679,5002560250,1.378,0.018
06679,5002581400,0.313,0.0
06760,1720165169,6.793,0.114
06760,1720165624,6.055,0.183
06760,5510506500,12.938,0.323
06760,5510506525,4.272,0.188
06760,5510568600,0.541,0.0
06760,5510581050,1.337,0.026
06770,4820991075,3.359,0.0
06779,4500790221,4.21,0.011
06779,4500793718,0.353,0.0
06841,2700705068,12.488,1.041
06841,2700705086,1.034,0.0
06841,2700717954,0.723,0.0
06841,2700746906,0.213,0.003
06868,4101790306,36.328,0.237
06868,4101792958,6.079,0.066
06895,4506990234,7.47,0.494
06922,5000304825,10.438,0.105
06922,5000363550,1.195,0.011
06949,0400390255,2.714,0.002
07030,1705505313,3.825,0.015
07030,1705508940,1.157,0.005
07057,2115790216,4.127,0.055
07084,2201594399,4.451,0.007
07084,2201594582,0.024,0.0
07138,2602107400,11.343,0.12
07138,2602107520,4.054,0.215
07138,2602110580,2.668,0.013
07138,2602115480,3.561,0.024
07138,2602135860,2.552,0.002
07138,2602144260,1.999,0.003
07138,2602147600,10.11,0.022
07138,2602170100,4.954,0.208
07138,2602170960,3.114,0.244
07138,2602170980,6.652,0.318
07138,2602174440,1.338,0.075
07138,2615918560,0.183,0.0
07165,2115190224,11.478,0.052
07192,3300705140,3.267,0.154
07192,3300730260,1.677,0.02
07219,5504706925,3.221,0.013
07219,5513706925,0.233,0.0
07300,0501592982,4.182,0.0
07381,0205045510,15.0,0.252
07472,1201790715,59.103,0.263
07472,1201791625,57.678,3.323
07472,1208390871,2.046,0.104
07508,0607190220,15.929,0.214
07530,2714105752,4.774,0.812
07530,2714105770,0.65,0.01
07597,1208791976,8.463,0.254
07624,2610708300,4.197,0.05
07624,2610708320,1.929,0.009
07624,2610717160,0.01,0.0
07624,2610734760,0.634,0.0
07624,2610752780,0.572,0.0
07651,4822790300,17.426,0.194
07651,4822790305,1.372,0.04
07651,4822790770,1.845,0.0
07678,5119591588,6.581,0.089
07705,3011190315,44.129,0.135
07705,3011191995,5.556,0.0
07705,3011192541,3.05,0.0
07705,3011193024,0.345,0.0
07705,3011193297,1.62,0.002
07732,3600706607,10.065,0.647
07732,3600706618,0.85,0.0
07732,3600715110,7.987,0.116
07732,3600717772,3.452,0.281
07732,3600720588,3.624,0.1
07732,3600725604,1.225,0.181
07732,3600739837,4.252,0.225
07732,3600744611,1.061,0.002
07732,3600776056,19.488,0.499
07732,3600777255,11.946,0.786
07732,3600782535,0.343,0.0
07732,3610755893,5.435,0.229
07759,5307390224,12.829,0.152
07759,5307391152,0.227,0.0
07770,4201102328,5.39,0.008
07770,4201106504,1.302,0.001
07770,4201178280,1.26,0.001
07770,4202954936,0.61,0.002
07786,0107390324,252.86,0.774
07786,0107390405,2.014,0.0
07786,0107390621,9.057,0.058
07786,0107390722,3.484,0.017
07786,0107391296,22.996,0.008
07786,0107391404,13.422,0.0
07786,0107391431,11.985,0.075
07786,0107391656,29.994,0.172
07786,0107391791,0.853,0.011
07786,0107391845,12.151,0.072
07786,0107392124,0.049,0.0
07786,0107392484,2.441,0.026
07786,0107393204,16.762,0.208
07786,0111592223,14.641,0.143
07786,0111592988,3.103,0.022
07786,0111790036,86.348,1.504
07786,0111790450,7.092,0.079
07786,0111790558,19.289,0.416
07786,0111792205,0.728,0.005
07813,0400390306,3.153,0.0
07840,0602790250,5.49,0.007
07921,3801507200,29.393,0.161
07921,3801536460,0.909,0.0
07921,3801546710,0.771,0.0
07921,3805912080,0.22,0.095
07921,3805949900,9.56,0.148
07921,3805949920,1.002,0.0
07948,1601190276,5.016,0.17
07948,1601192254,2.497,0.008
07975,5505300350,0.244,0.0
07975,5505300900,0.031,0.0
07975,5505307900,2.812,0.003
07975,5505309900,0.617,0.0
08002,5112192713,4.347,0.0
08002,5112192813,8.739,0.004
08002,5112192913,4.905,0.016
08002,5112193013,2.491,0.002
08002,5112193113,5.722,0.007
08002,5112193213,4.574,0.017
08002,5112193313,3.201,0.005
08083,4007190260,3.844,0.007
08137,3117705350,5.144,0.0
08137,3117749126,3.013,0.0
08137,3117749130,0.024,0.0
08164,4206306904,1.367,0.0
08164,4206310352,3.17,0.002
08164,4206312040,0.298,0.0
08164,4212918968,0.385,0.0
08353,3504590360,5.679,0.025
08353,3504592150,0.568,0.009
08380,1810504816,0.107,0.0
08380,1810505878,10.426,0.0
08380,1810513420,0.298,0.0
08380,1810559112,17.011,0.005
08380,1810564152,9.416,0.0
08380,1810567590,0.049,0.0
08380,1810578542,5.729,0.0
08407,1711306626,1.718,0.0
08407,1711306639,25.504,0.124
08407,1711318381,0.541,0.008
08407,1711320838,2.446,0.001
08407,1711353247,16.938,0.087
08407,1711355782,1.653,0.0
08407,1711375835,1.562,0.0
08434,4203705888,2.921,0.02
08434,4203707128,3.214,0.057
08434,4203708472,0.629,0.0
08434,4203708480,1.303,0.012
08434,4203711736,0.411,0.0
08434,4203711744,0.008,0.0
08434,4203733760,2.067,0.031
08434,4203746688,0.734,0.0
08434,4203749256,1.036,0.162
08434,4203750704,0.638,0.022
08434,4203756896,0.027,0.0
08434,4203768392,3.847,0.037
08434,4203772040,2.442,0.194
08434,4207952984,0.434,0.0
08434,4207967456,0.975,0.0
08434,4209316048,0.058,0.0
08470,3702791244,0.306,0.0
08470,3702792452,0.146,0.0
08470,3718990300,2.743,0.044
08470,3718990308,0.003,0.0
08515,5118593439,8.143,0.006
08515,5118594887,1.193,0.022
08515,5405590900,11.554,0.013
08515,5405590912,15.077,0.088
08515,5405590924,2.732,0.01
08542,1817932062,2.964,0.029
08542,1817941958,3.54,0.048
08601,4501390312,23.884,0.137
08601,4501391540,39.357,1.684
08607,4501390312,21.114,0.034
08607,4505392834,2.191,0.0
08623,0401292480,0.591,0.001
08623,0606590253,5.609,0.042
08650,0509390429,1.502,0.0
08650,0509390783,13.029,0.0
08704,4825990360,9.651,0.0
08731,2211794147,3.257,0.0
08731,2211794534,5.703,0.03
08731,2211794711,0.965,0.0
08731,2211794909,0.978,0.0
08785,1600190345,115.097,1.295
08785,1600190368,1.302,0.008
08785,1600190805,16.445,0.565
08785,1600191863,0.194,0.004
08785,1600192668,6.193,0.067
08812,2916753018,1.458,0.003
08812,2916753366,1.485,0.003
08812,2916768696,1.267,0.0
08812,2916769236,1.705,0.003
08866,4706990070,3.301,0.0
08866,4706990260,1.206,0.0
08866,4706991210,0.234,0.0
08920,4814790375,5.029,0.0
08974,1202191027,22.159,0.846
08974,1202191560,14.574,2.017
08974,1202192048,8.379,2.862
08974,1202192301,128.662,10.213
08974,1207190234,63.112,4.451
08974,1207190988,0.631,0.177
08974,1207191937,5.441,0.453
09005,2918757098,2.202,0.021
09028,1901590969,7.284,0.0
09028,1901594782,0.325,0.001
09055,3718990308,2.382,0.001
09055,3718990332,1.595,0.0
09055,3718990404,3.504,0.0
09055,3718992276,10.706,0.067
09109,2811790531,1.847,0.01
09109,2811791269,1.754,0.0
09109,2811792745,1.373,0.0
09109,2811793483,1.395,0.0
09163,1817306472,2.829,0.013
09190,2905307336,5.824,0.022
09200,2301506050,3.013,2.542
09200,2301506120,3.435,1.583
09200,2301571955,4.778,0.056
09217,4823390385,9.417,0.02
09271,2500505280,2.005,0.019
09271,2500516950,2.491,0.033
09271,2500520100,22.43,0.27
09271,2500525240,4.29,0.112
09271,2500549970,0.004,0.0
09271,2500556060,18.04,0.277
09271,2500556375,0.083,0.0
09271,2500569170,34.817,1.371
09271,2500901260,10.838,1.048
09271,2500901465,30.595,1.242
09271,2500905595,12.735,1.045
09271,2500907420,1.626,0.009
09271,2500916250,13.125,0.906
09271,2500921850,1.505,0.025
09271,2500925625,7.231,0.264
09271,2500926150,11.62,0.683
09271,2500927620,5.538,0.234
09271,2500927900,3.465,0.068
09271,2500929405,26.912,2.12
09271,2500934550,6.931,0.499
09271,2500937490,10.739,1.008
09271,2500937560,9.856,0.586
09271,2500937995,3.375,0.113
09271,2500938400,4.35,1.444
09271,2500940430,3.415,0.129
09271,2500940710,22.121,0.776
09271,2500941095,9.957,0.969
09271,2500943580,1.025,0.003
09271,2500945175,3.979,0.043
09271,2500945245,5.945,0.198
09271,2500946365,23.526,1.403
09271,2500952490,16.236,0.574
09271,2500957880,5.961,0.137
09271,2500958405,3.382,0.014
09271,2500959105,7.997,2.012
09271,2500959245,15.373,0.574
09271,2500960015,10.775,0.987
09271,2500968645,3.018,0.017
09271,2500970150,4.086,0.016
09271,2500974595,3.266,0.29
09271,2500977150,2.367,0.282
09271,2501700380,16.941,0.228
09271,2501701605,5.143,0.342
09271,2501702130,11.405,0.398
09271,2501703005,8.09,0.444
09271,2501704615,13.337,0.074
09271,2501705070,4.648,0.071
09271,2501705805,24.881,0.685
09271,2501707350,8.325,0.107
09271,2501709840,11.75,0.114
09271,2501711000,6.393,0.707
09271,2501711525,2.14,0.012
09271,2501713135,22.189,0.599
09271,2501715060,12.492,0.438
09271,2501717475,16.785,0.66
09271,2501717825,0.014,0.0
09271,2501721990,3.416,0.246
09271,2501724960,22.851,1.447
09271,2501727480,5.895,0.138
09271,2501730700,15.087,0.378
09271,2501731085,0.167,0.003
09271,2501731540,9.913,0.269
09271,2501735215,16.278,0.142
09271,2501735425,6.628,0.172
09271,2501735950,11.66,0.578
09271,2501737000,13.611,0.919
09271,2501737875,5.044,0.038
09271,2501738715,19.148,0.785
09271,2501739625,3.917,0.085
09271,2501739835,8.1,0.56
09271,2501740115,4.683,0.085
09271,2501743895,14.486,1.001
09271,2501745560,17.828,0.33
09271,2501748955,13.157,0.332
09271,2501756130,9.976,0.014
09271,2501761380,1.01,0.011
09271,2501761590,5.348,0.01
09271,2501762535,4.123,0.1
09271,2501767665,6.015,0.63
09271,2501768050,7.624,0.274
09271,2501768260,16.107,0.14
09271,2501769415,20.724,0.423
09271,2501771025,14.21,1.163
09271,2501772215,7.392,0.603
09271,2501772600,12.743,1.017
09271,2501773440,3.999,0.128
09271,2501773790,12.221,0.506
09271,2501776135,25.717,1.081
09271,2501777255,16.82,0.512
09271,2501780230,16.973,0.17
09271,2501780510,6.032,0.316
09271,2501781035,12.65,0.294
09271,2502102935,4.291,0.247
09271,2502104930,4.659,0.034
09271,2502107740,13.715,0.802
09271,2502109175,6.76,0.071
09271,2502111315,15.026,0.611
09271,2502114640,7.689,0.578
09271,2502116495,10.194,0.394
09271,2502117405,3.917,0.095
09271,2502124820,18.81,0.986
09271,2502125172,24.636,0.354
09271,2502130455,7.255,0.109
09271,2502139765,10.544,0.152
09271,2502139975,11.537,0.132
09271,2502141515,5.373,0.06
09271,2502141690,9.2,0.24
09271,2502144105,10.291,0.3
09271,2502146050,0.924,0.113
09271,2502150250,10.379,0.172
09271,2502155745,12.441,1.118
09271,2502156000,8.581,0.402
09271,2502160785,14.488,0.734
09271,2502167945,12.807,0.254
09271,2502172495,20.454,0.614
09271,2502174175,9.965,0.508
09271,2502178690,10.359,0.257
09271,2502178972,16.659,1.631
09271,2502182315,1.219,0.023
09271,2502300170,9.96,0.23
09271,2502308130,20.748,0.322
09271,2502309000,21.332,0.184
09271,2502317895,17.042,0.378
09271,2502318455,15.98,0.303
09271,2502327795,3.209,0.456
09271,2502328285,14.908,0.091
09271,2502328495,10.312,0.468
09271,2502330210,16.343,0.762
09271,2502331645,2.349,0.2
09271,2502333220,12.737,0.264
09271,2502333920,4.2,0.106
09271,2502338855,20.369,0.446
09271,2502340850,7.406,0.137
09271,2502350145,7.729,0.143
09271,2502352630,18.528,1.755
09271,2502354415,0.491,0.191
09271,2502357775,10.029,0.092
09271,2502360330,14.359,0.794
09271,2502375260,13.37,0.349
09271,2502379530,6.936,0.023
09271,2502507000,47.285,5.061
09271,2502513205,2.219,0.247
09271,2502556585,5.704,0.561
09271,2502581005,1.991,1.182
09271,2502705490,1.636,0.006
09271,2502706365,0.237,0.001
09271,2502728950,3.549,0.024
09271,2502730945,4.426,0.015
09271,2502734165,0.773,0.0
09271,2502740255,2.348,0.012
09271,2502741165,12.509,0.243
09271,2502763165,11.8,0.519
09271,3301502340,10.727,0.182
09271,3301517140,1.576,0.0
09271,3301517940,1.815,0.375
09271,3301521380,0.372,0.05
09271,3301532900,13.42,0.665
09271,3301533060,0.07,0.0
09271,3301533460,3.704,0.083
09271,3301540100,5.519,0.76
09271,3301552900,6.408,0.019
09271,3301562500,8.827,0.006
09271,3301566660,24.158,1.055
09271,3301567620,3.287,0.355
09271,3301568260,7.884,0.004
09271,3301571140,0.019,0.0
09298,0801390228,0.136,0.0
09298,0801390342,24.677,0.253
09298,0801392318,0.636,0.0
09325,3200394504,5.724,0.0
09352,4833790390,4.315,0.018
09379,2122790060,0.126,0.002
09379,2122790312,46.589,0.274
09379,2122793084,3.577,0.018
09379,2122793760,1.884,0.0
09433,3917307972,10.495,0.033
09433,3917313015,0.166,0.005
09433,3917343400,0.009,0.0
09433,3917363002,0.43,0.026
09433,3917364122,0.238,0.0
09460,4609304400,0.402,0.0
09460,4609306620,1.445,0.0
09460,4610306620,3.972,0.0
09460,4610311165,0.247,0.0
09460,4610352980,0.018,0.0
09487,2602909820,3.57,0.064
09487,2602909860,0.004,0.0
09487,2602926580,0.029,0.0
09487,2602926680,1.647,0.003
09487,2602987700,0.066,0.0
09514,3003190189,0.18,0.003
09514,3003190420,21.213,0.05
09536,1201591352,44.682,5.809
09536,1207190195,1.705,0.111
09536,1208190273,95.619,8.673
09536,1208192290,44.444,1.592
09536,1208192600,18.326,3.417
09536,1208192652,16.873,0.102
09536,1211590975,13.32,3.634
09536,1211591599,12.082,1.082
09536,1211591963,2.339,0.207
09536,1211592542,18.379,3.745
09536,1211593107,90.434,8.27
09536,1211593484,46.08,2.907
09541,3600912661,0.026,0.0
09541,4208308040,3.063,0.072
09541,4208308048,1.288,0.018
09541,4208326936,1.367,0.021
09568,4830790405,2.926,0.008
09622,2703504042,6.127,0.794
09622,2703507300,6.643,0.125
09622,2703521149,0.662,0.048
09622,2703547824,2.707,0.04
09649,4609906820,0.126,0.0
09649,4609906840,4.556,0.003
09676,2920963770,1.461,0.0
09676,2920971736,0.95,0.0
09676,2921307984,22.307,0.182
09676,2921354632,5.661,0.26
09676,2921366350,4.454,0.0
09703,5002507900,5.489,0.039
09703,5002518325,0.005,0.0
09703,5002530925,0.233,0.0
09730,0602590260,4.763,0.0
09757,1802107192,3.251,0.019
09757,1802118118,0.007,0.0
09757,1802136864,0.499,0.0
09757,1802161290,1.078,0.0
09757,1802178416,1.768,0.0
09801,2209994687,2.501,0.077
09801,2209994885,4.647,0.017
09801,2209995050,4.688,0.168
09801,2209995200,1.606,0.016
09801,2209995329,6.609,0.025
09801,2209995437,1.213,0.004
09811,0811790380,11.15,0.0
09838,4842990420,4.847,0.004
09865,1702707926,2.343,0.0
09892,1304592112,0.922,0.0
09892,1314390372,6.454,0.008
09946,5303590120,26.748,7.626
09946,5303590288,39.584,12.478
09946,5303592608,46.094,5.169
09946,5303592624,34.483,6.586
09973,4847790435,10.264,0.031
10027,3717590344,1.818,0.0
10027,3717590364,8.029,0.004
10027,3717590564,2.74,0.0
10027,3717590928,1.235,0.0
10081,0105390378,4.246,0.019
10081,0105390927,2.011,0.001
10162,0900108070,15.951,0.875
10162,0900118850,12.645,0.449
10162,0900123890,2.776,0.0
10162,0900126620,23.786,0.259
10162,0900133620,26.383,1.414
10162,0900148620,17.643,0.036
10162,0900150580,15.404,0.194
10162,0900152980,6.463,0.019
10162,0900156060,22.552,0.499
10162,0900168170,30.631,1.271
10162,0900173070,33.316,0.929
10162,0900174190,17.286,0.965
10162,0900177200,23.239,0.207
10162,0900183430,12.033,0.061
10162,0900183500,19.897,0.497
10162,0900186370,17.706,0.359
10162,0900587910,5.573,0.066
10162,0900901220,4.574,0.168
10162,0900903250,0.256,0.0
10162,0900904580,0.674,0.0
10162,0900919550,5.053,0.35
10162,0900947535,22.155,1.604
10162,0900952070,0.086,0.0
10162,0900957600,0.234,0.001
10162,0900958300,3.328,0.111
10162,0900967610,12.461,0.36
10162,0900969640,19.32,0.077
10162,0900987700,7.506,0.0
10162,3611932413,11.273,0.043
10162,3611944842,0.113,0.0
10162,3611951693,0.381,0.0
10162,3611964309,0.885,0.002
10162,3611964320,5.667,0.045
10162,3611981677,0.041,0.0
10189,3401107600,5.224,0.083
10189,3401122350,1.31,0.077
10189,3401133120,1.626,0.01
10189,3401167020,0.196,0.0
10189,3401174870,3.808,0.016
10243,4900390258,10.136,0.002
10351,4716390164,1.628,0.0
10351,4716390354,13.498,0.032
10351,4716390544,6.59,0.0
10351,4716390734,14.845,0.08
10351,4716391114,0.003,0.0
10351,5119193855,7.206,0.006
10351,5119194087,2.21,0.001
10351,5119194463,5.03,0.007
10351,5119194727,1.52,0.002
10351,5119196143,0.651,0.001
