ZCTA5,Place GEOID,Land Area,Water Area
79118,4854726,1454268,47039
79118,4862834,2549340,0
79118,4873030,4939040,12925
79119,4803000,19562793,731077
79119,4811572,2279916,0
79121,4803000,4540247,0
79124,4803000,21794574,22777
79124,4808398,811726,0
79124,4811572,13194318,2481
79201,4814668,21392741,138824
79225,4814680,2643204,353
79226,4815112,7517235,271783
79226,4835072,5262760,0
79226,4842244,1388301,1848
79227,4817948,4883719,4491
79229,4820332,2480196,0
79230,4820716,1579552,0
79233,4824636,1898617,0
79235,4826268,5264667,0
79236,4831640,4426377,2868
79237,4833044,1851085,0
79239,4840888,534794,0
79240,4842244,914208,403
79241,4843252,4009869,0
79244,4847004,3377820,0
79245,4847616,5811643,0
79248,4854600,3900109,6648
79250,4856996,2095255,0
79251,4860020,8241439,3467
79252,4860044,9003432,0
79255,4860176,1872755,0
79256,4862528,2749964,0
79257,4867904,2603015,0
79261,4873964,2118793,0
79311,4800160,8306144,12572
79312,4803084,2368728,0
79313,4803540,2024397,0
79314,4808644,923548,0
79316,4810720,16866563,100429
79316,4877164,72294,0
79322,4817768,5466242,0
79323,4819984,6557078,0
79325,4825548,2110855,0
79329,4835732,2616014,0
79331,4841164,13228239,81129
79331,4844170,215759,2029
79336,4842448,26436487,14789
79336,4854075,581967,0
79336,4871060,531733,0
79339,4843024,16272764,0
79342,4843948,9174741,0
79343,4844032,2470780,0
79345,4847316,4164516,0
79346,4849464,3897781,0
79347,4849968,8886170,0
79350,4850916,1340970,35970
79351,4853436,2227932,0
79355,4857968,3880789,0
79356,4859012,9698795,75138
79357,4860356,3494238,0
79358,4863140,939426,0
79359,4866440,3763352,0
79360,4866764,9834215,0
79363,4867136,3753504,3398
79364,4868180,13985039,79596
79366,4860672,2044431,400250
79367,4868504,1811534,0
79369,4869380,4848455,0
79370,4869848,4150709,766
79371,4870772,2648759,0
79372,4871060,3405339,0
79373,4871708,6166567,34254
79377,4877080,3781521,2795
79378,4877164,807723,0
79379,4878328,1524111,0
79380,4878640,2876645,0
79381,4851012,1816700,0
79381,4879612,1672964,0
79382,4845000,3830141,42976
79382,4879972,7912900,33506
79401,4845000,6519939,0
79403,4811155,21082,0
79403,4845000,75765086,869564
79403,4850916,1761637,0
79404,4811155,3887457,1033265
79404,4845000,34317831,289002
79406,4845000,2469764,4724
79407,4845000,34057495,84433
79407,4868504,252093,0
79410,4845000,6256588,101950
79411,4845000,3843609,0
79412,4845000,8314111,109888
79413,4845000,12128989,157106
79414,4845000,8213560,95816
79415,4845000,24119338,251804
79415,4850916,2884333,18062
79416,4845000,40061593,443262
79423,4845000,32035905,331339
79424,4845000,56667937,439154
79424,4879972,13406,0
79501,4803372,7149487,8855
79502,4804408,5320616,47365
79504,4805336,6880642,179974
79505,4807636,2722373,0
79506,4808488,1531146,0
79508,4811128,6228164,0
79510,4815676,8504604,0
79511,4815700,2481218,0
79512,4816120,13810314,0
79512,4840475,20084439,3538009
79517,4826280,3739191,0
79518,4829612,3759285,0
79520,4831964,13694065,27257
79521,4832696,9318043,0
79521,4869980,5201767,17842036
79525,4832840,7588852,19129
79526,4833356,23438733,1238
79528,4837468,4394635,0
79529,4839700,2158013,0
79530,4841872,1544992,0
79532,4843996,2691521,0
79533,4845048,1527146,0
79534,4845444,2251782,7469
79536,4847796,7246680,0
79536,4874132,2475357,0
79538,4852668,1246174,0
79539,4853304,1304634,0
79543,4862612,1862749,0
79544,4862636,884779,0
79545,4863176,8348190,0
79546,4863464,5238466,0
79547,4863752,1804447,0
79549,4868624,23141745,80092
79553,4869980,10235218,172692
79556,4871540,28659964,2421
79560,4871636,2289176,5825
79561,4873580,1045599,0
79562,4874048,2196868,0
79563,4801000,178499,0
79563,4874132,8558956,0
79565,4877380,1092122,0
79566,4879756,5651456,0
79567,4879876,6105683,1518715
79601,4801000,96471554,10877400
79602,4801000,62487699,2789173
79602,4859108,47514933,8704
79603,4801000,28545968,38797
79603,4835816,225084,0
79603,4874132,1309631,0
79605,4801000,28443083,73488
79606,4801000,38821238,49109
79606,4811128,74356,0
79607,4801000,21166838,223339
79607,4874132,91034,0
79699,4801000,155665,0
79701,4848072,28689579,0
79703,4848072,14395113,0
79705,4848072,81499408,181674
79706,4848072,25818386,75562
79706,4853388,147658,0
79707,4848072,44302994,184619
79707,4853388,1787917,0
79713,4801108,805187,0
79714,4803216,18000443,30529
79714,4845750,4262270,0
79718,4805468,1002754,0
79719,4805720,1702064,0
79720,4808236,48890088,230369
79720,4815700,704852,0
79720,4865240,6654110,451
79730,4817408,558140,0
79731,4817516,2730718,0
79733,4826640,754072,0
79734,4826688,27962088,0
79735,4826808,14371243,0
79738,4827972,5210250,20118
79739,4828176,4580788,1358
79741,4830044,838862,0
79742,4830440,1398271,0
79743,4835828,10933696,0
79744,4836128,1597482,0
79745,4839004,6516921,0
79752,4845432,5249023,0
79754,4847676,440389,0
79756,4848936,16594855,31467
79756,4869353,19072666,0
79756,4872800,2074114,0
79758,4828200,29704854,46845
79758,4853388,204052,0
79761,4853388,25630471,4363
79762,4853388,35677285,219268
79763,4853388,20484172,85304
79763,4877728,79842348,127717
79764,4853388,5158158,105188
79764,4877728,81075662,96047
79765,4848072,640182,0
79765,4853388,32505050,171284
79766,4853388,10703131,138194
79772,4842874,2334507,0
79772,4856516,57557609,0
79777,4848936,2579709,0
79777,4859996,2804152,0
79778,4860668,2733499,0
79781,4867340,2292967,0
79782,4870040,5141982,15252
79785,4873496,2811776,0
79788,4848936,9549520,0
79788,4879036,1673805,0
79789,4879768,3021314,0
79821,4803432,16086722,184278
79821,4812508,96970,0
79821,4875668,6586271,0
79830,4802104,12127837,1688
79835,4812508,6760385,417567
79835,4824000,3999310,0
79835,4875668,513686,0
79835,4878016,2974849,0
79836,4815544,5087872,21301
79836,4849411,2778021,0
79836,4868636,216562,0
79837,4819708,4316790,0
79838,4825032,10484596,58739
79839,4801084,7359830,0
79839,4826724,49064429,662252
79842,4846572,13625025,9285
79843,4846620,4202784,0
79845,4859396,6668208,0
79846,4861076,19241459,24268
79848,4865084,10856320,0
79849,4865360,17821926,7099
79849,4868636,5200,0
79851,4867772,12321624,63865
79852,4870688,12326289,9278
79852,4872248,28538816,7861
79853,4873376,9047219,0
79854,4874648,1258249,0
79855,4875032,7349737,0
79901,4824000,5698502,21464
79902,4824000,16915468,30595
79903,4824000,7898357,0
79904,4824000,30952911,3207
79905,4824000,17009110,300932
79906,4824000,3120877,0
79907,4824000,35515504,81829
79908,4824000,91196,0
79911,4803432,468230,0
79911,4824000,86711666,0
79912,4824000,61254228,151048
79915,4824000,23041500,235542
79916,4824000,294916,0
79920,4824000,356415,0
79922,3575640,3565738,5480
79922,4824000,17302860,215161
79924,4824000,32068212,0
79925,4824000,45221832,18420
79927,4824000,15379956,644261
79927,4865360,4037,0
79927,4868636,51730285,59677
79928,4801390,20194254,0
79928,4824000,5698959,0
79928,4834832,22569150,13207
79928,4868636,4890664,0
79928,4869432,3626249,0
79930,4824000,19392619,43120
79932,4812508,254931,0
79932,4824000,25406181,274522
79932,4859210,336455,0
79934,4824000,125693863,44593
79935,4824000,8976435,0
79936,4824000,49959233,54180
79938,4811626,8349810,0
79938,4824000,31327902,0
79938,4834671,40373273,0
79938,4834673,9491744,0
80002,0803455,9574287,88686
80002,0806172,589129,139404
80002,0825550,4706875,125136
80002,0884440,400686,7305
80003,0803455,13762646,185263
80003,0806172,987967,218057
80003,0883835,2146427,7575
80004,0803455,17847166,91039
80004,0825550,497617,302637
80005,0803455,17304495,262725
80005,0883835,7152140,34847
80007,0803455,26551775,1017822
80007,0875640,525128,0
80010,0804000,13310871,2493
80011,0804000,52905076,33391
80012,0804000,19612081,0
80012,0820000,70854,0
80013,0804000,32106890,0
80014,0804000,16465990,0
80014,0820000,1840234,0
80014,0833035,111276,0
80015,0804000,9541435,517614
80015,0812815,10652727,0
80015,0833035,25578,0
80016,0804000,53175287,883
80016,0812815,14065859,0
80016,0821330,168885,0
80016,0828105,3427463,0
80017,0804000,23744065,22279
80018,0800620,338631,0
80018,0804000,53657609,8673
80019,0804000,60489398,150540
80020,0809280,30553870,482578
80020,0841835,342236,675
80020,0846355,796812,0
80020,0883835,7769999,61324
80021,0809280,14358377,634359
80021,0883835,20590138,5316909
80022,0816495,70078491,600889
80022,0820275,4290163,37910
80022,0854750,22447,36882
80023,0809280,30179455,289760
80023,0877290,6742376,28386
80023,0883835,4159995,261666
80024,0820275,57247,0
80025,0823630,3151930,843
80026,0809280,263427,0
80026,0824950,3273124,87069
80026,0841835,23543791,520432
80026,0844695,506251,105855
80026,0846355,556051,19730
80027,0841835,2126,0
80027,0846355,19204152,268354
80027,0875640,9661284,100038
80030,0803455,177692,7408
80030,0806172,2670,267775
80030,0883835,6638414,78901
80031,0869480,1786653,2011
80031,0869810,1293,0
80031,0883835,19892058,123260
80033,0803455,437151,0
80033,0884440,19448302,426391
80045,0804000,2314947,2738
80102,0804000,9350599,0
80102,0806090,15007850,15567
80102,0808530,14963837,52255
80102,0882900,2518507,0
80103,0810985,29656552,1355827
80103,0858510,35650448,103221
80104,0812415,35231533,0
80105,0819630,3044224,11121
80106,0806970,42035617,0
80106,0823520,1227282,0
80107,0823740,5178440,0
80107,0860655,37751471,0
80108,0812387,22641450,0
80108,0812393,11531579,0
80108,0812415,19814719,0
80108,0877235,48059,0
80109,0812415,32977924,0
80110,0820000,422447,0
80110,0824785,10022736,216810
80110,0845255,34105,0
80110,0869645,5457392,171214
80111,0812815,6328352,0
80111,0813590,4322396,0
80111,0813845,1957561,13887
80111,0833035,12427440,4716
80112,0804000,198166,0
80112,0812815,20682162,332652
80112,0821330,9099691,0
80112,0833035,831421,0
80112,0838910,2893017,0
80112,0845955,304655,0
80112,0850012,5897666,0
80112,0857630,176525,0
80113,0813845,13163110,176844
80113,0824785,6530956,0
80116,0812415,672728,0
80116,0828250,7624784,36069
80117,0840790,2231396,0
80118,0843550,4119828,0
80118,0858592,21100178,91267
80120,0824785,447843,10559
80120,0836410,39282,66
80120,0845255,21172234,1016391
80121,0812815,8707109,2002
80121,0813845,940789,3683
80121,0833035,8016435,27369
80121,0845255,694796,0
80122,0812815,16539968,44650
80122,0845255,1886037,0
80123,0808070,1714310,389964
80123,0816110,6340605,258205
80123,0816385,2520813,28747
80123,0820000,5897778,2665307
80123,0840377,2580472,6305
80123,0843000,1372070,544519
80123,0845255,5100565,263869
80124,0800320,1557107,0
80124,0836410,1684192,0
80124,0845955,15348837,0
80125,0836410,2892219,38924
80125,0846410,2656627,0
80125,0866197,20250407,269358
80125,0873943,14319947,0
80126,0836410,28003567,14975
80127,0819150,16551934,769912
80127,0840377,13886076,50981
80127,0843000,45038,0
80127,0845255,1312814,86424
80128,0816110,10832690,59676
80128,0816385,22478,0
80128,0840377,9000153,21799
80128,0845255,2043971,1561386
80129,0836410,17769131,4678
80129,0845255,464135,4968
80130,0836410,12466761,6248
80131,0846410,1436637,0
80132,0851800,15655216,128899
80132,0857025,894201,0
80132,0886117,15620842,159993
80133,0851800,70879,0
80133,0857025,7001464,55968
80134,0812387,2207312,0
80134,0812415,114050,0
80134,0831935,2584364,50590
80134,0845955,9749864,0
80134,0850012,741463,0
80134,0850026,1319424,0
80134,0857630,41574913,21992
80134,0870112,1311301,0
80134,0873925,1907370,53891
80134,0874080,4745288,31977
80134,0877235,26833605,95760
80135,0858592,1049143,0
80135,0866197,3660958,57877
80135,0868875,3531181,0
80135,0883500,3150430,107554
80136,0816465,56183231,196828
80136,0874375,53884815,64011
80137,0804000,62918082,750271
80137,0882900,61590298,0
80138,0804000,2144014,0
80138,0857630,16095569,0
80202,0820000,2994747,0
80203,0820000,2830222,0
80204,0820000,14195826,0
80205,0820000,12031737,120383
80206,0820000,6416796,0
80207,0820000,10151966,0
80209,0820000,9072148,54418
80210,0820000,15769899,51146
80211,0820000,11691467,97000
80212,0806172,637289,96594
80212,0820000,6874371,863152
80212,0842495,485965,157267
80212,0852350,240817,0
80212,0884440,990075,0
80214,0820000,118406,0
80214,0823135,1799101,0
80214,0843000,9031473,14034
80214,0884440,1142815,26688
80215,0802575,113530,0
80215,0843000,13145076,257327
80215,0884440,878682,0
80216,0816495,479285,12707
80216,0820000,18919992,4410
80216,0854750,6841328,146466
80218,0820000,4099320,0
80219,0820000,19117912,217584
80220,0804000,65058,0
80220,0820000,13327227,0
80221,0803455,51975,0
80221,0806172,7105901,545555
80221,0820000,2716314,0
80221,0854750,2782012,67054
80221,0869810,6261705,26869
80221,0877290,103242,0
80221,0879100,4257838,44001
80221,0883835,250673,0
80222,0820000,8402955,0
80222,0837220,1503320,0
80223,0820000,13743685,62300
80224,0820000,8283433,0
80224,0827950,208090,0
80226,0820000,125363,0
80226,0843000,20888104,311037
80227,0820000,4022819,0
80227,0843000,21490857,969545
80228,0843000,27239781,40952
80228,0852075,130052,0
80229,0816495,4601,3745
80229,0854330,51862,0
80229,0854750,3811434,345568
80229,0877290,17715007,1023943
80229,0883120,9597244,244457
80230,0804000,657466,0
80230,0820000,6477383,0
80231,0804000,150525,0
80231,0820000,7358814,0
80231,0827950,5091800,0
80232,0820000,86374,0
80232,0843000,8690521,445189
80233,0854330,9168230,58545
80233,0877290,11744370,113484
80234,0809280,395858,0
80234,0826270,152414,0
80234,0854330,4706035,105615
80234,0883835,12892579,105066
80235,0819150,2163600,2199
80235,0820000,2204509,10200
80235,0843000,2052941,10046
80236,0820000,8018706,0
80236,0869645,300290,0
80237,0820000,9363922,17849
80238,0820000,17591584,32253
80239,0804000,176447,0
80239,0820000,21391963,0
80241,0854330,560160,51350
80241,0877290,16446027,591186
80246,0820000,2857011,0
80246,0830340,1471573,5724
80247,0804000,1750030,0
80247,0820000,4096269,1067
80247,0827950,1697081,0
80249,0820000,123440647,78494
80260,0826270,4446938,5472
80260,0854330,2014855,3906
80260,0869480,27598,0
80260,0869810,56199,0
80260,0877290,5478628,71299
80260,0883835,313331,0
80264,0820000,19282,0
80290,0820000,19489,0
80293,0820000,7717,0
80294,0820000,31203,0
80301,0807850,16966351,2329919
80301,0833502,14552168,155270
80301,0880370,698487,214376
80302,0801740,4366480,149282
80302,0807850,12631768,80396
80302,0818585,3774402,411
80302,0830945,4738944,0
80302,0844270,13699592,3966
80302,0852210,4461874,0
80302,0859240,461242,0
80302,0869110,1266273,806
80302,0874980,5640479,0
80302,0875585,4481047,0
80302,0876325,1486621,0
80303,0807850,10350904,65990
80303,0823630,3200790,1317
80303,0846355,68878,0
80303,0857445,4341365,19874
80304,0807850,15048768,97712
80304,0859240,7378011,18106
80305,0807850,10182028,67658
80305,0823630,338892,1752
80310,0807850,1412145,8081
80401,0802575,10414075,1092189
80401,0822575,287211,0
80401,0829625,17147253,14724
80401,0830835,18658616,102008
80401,0843000,4508697,7092
80401,0884042,3995582,0
80401,0884440,580726,155421
80403,0803455,15068964,56079
80403,0815302,24316326,38964
80403,0825550,10544279,81340
80403,0830835,6010355,137962
80403,0884440,758690,8163
80419,0830835,282826,0
80420,0801530,1123142,5712
80422,0807025,4497413,0
80422,0865685,48970,0
80423,0847345,25182,0
80424,0807410,6379238,257862
80424,0808400,15661117,0
80427,0807025,2373288,0
80433,0803730,6381985,17149
80435,0820440,3869223,2149498
80435,0840550,107229784,86374
80435,0851690,205377,0
80435,0870525,196270,0
80436,0821390,1833632,35699
80438,0824620,695452,6003
80439,0808950,3596805,0
80439,0822882,1472147,0
80439,0825390,29842976,212550
80439,0827175,16289784,8460
80439,0841065,3287357,1177
80439,0859520,2132813,0
80439,0879785,9803170,15939
80439,0879800,2358246,0
80440,0825610,2970986,23885
80440,0834630,142826,0
80442,0828305,4493150,12925
80442,0885705,2450,0
80443,0817150,83029525,0
80443,0828690,4330910,277556
80444,0829735,2515516,262399
80446,0831605,25895289,0
80447,0831715,2672078,7335
80449,0834630,375213,12128
80451,0837600,1992065,0
80452,0807455,2724783,0
80452,0821390,180527,18452
80452,0838370,5834945,88926
80452,0867142,3725675,18488
80453,0838480,717368,0
80454,0838810,13042563,8837
80455,0830350,3250995,0
80455,0830945,634568,0
80455,0839195,1488703,1124
80457,0841065,1592308,0
80459,0841560,3388706,0
80461,0844320,3039417,0
80461,0844375,6342969,0
80461,0879105,3021200,0
80463,0847345,736292,0
80465,0819150,5603312,1397
80465,0830835,788,0
80465,0838810,1008063,0
80465,0843000,4130759,440575
80465,0852075,4130284,8946
80466,0807580,435909,0
80466,0823575,10763415,63501
80466,0853175,3832540,179672
80466,0867040,3601597,0
80466,0882735,321852,0
80467,0855155,922447,0
80468,0857850,774358,0
80469,0858785,3071952,0
80476,0829735,67412,0
80476,0870360,669689,6766
80478,0831605,6949482,0
80478,0876190,12515506,0
80480,0882130,868261,0
80481,0804620,2232410,24680
80481,0835860,1583388,37319
80481,0882735,1065169,3531
80482,0828305,4460283,0
80482,0885705,43740284,0
80483,0886475,622426,0
80487,0873825,25609381,33083
80498,0835400,588790,0
80498,0870525,10166326,170394
80501,0845970,27452440,465531
80503,0807850,1595571,39224
80503,0833502,1632510,0
80503,0845970,20270824,673256
80503,0847070,140907,0
80503,0853780,10206549,23594
80504,0824950,95282,0
80504,0826600,31653481,1684297
80504,0828360,16294667,282309
80504,0845970,26812313,3115949
80504,0849600,9528195,21882
80504,0860160,1720,0
80510,0801420,21978596,26373
80512,0827425,1083465,0
80512,0843220,763,1783
80513,0806255,24320152,324058
80513,0839855,1222400,0
80513,0849600,4126506,10917
80514,0819080,15587520,16325
80514,0828360,3465572,0
80516,0809280,9635699,95875
80516,0819080,599241,0
80516,0824950,47749574,173867
80516,0828360,11871025,15862
80516,0854330,19432,0
80517,0825115,17668210,194196
80520,0826600,1476141,0
80520,0828360,34380,0
80521,0827425,14637982,138870
80524,0827425,33067499,796434
80524,0843220,4377184,137506
80524,0869150,1436169,0
80524,0877510,1366624,18365
80525,0827425,43194729,1845122
80525,0877510,1058700,0
80526,0827425,38196387,140086
80526,0846465,7510,0
80528,0827425,17855568,341598
80528,0846465,320434,0
80528,0877510,904778,7882
80528,0885485,4294815,414935
80530,0826600,654841,0
80530,0828360,5569509,0
80534,0806255,8605059,22779
80534,0832155,16048,0
80534,0839855,31503174,201273
80534,0846465,158323,0
80534,0849600,1304658,23824
80534,0850480,4421108,72458
80535,0843220,11463251,139954
80537,0806255,571929,357
80537,0839855,1010620,0
80537,0846465,31451506,742663
80538,0839855,1924043,0
80538,0846465,55889226,3085773
80540,0801420,8940648,6599
80540,0847070,3351805,41480
80542,0849600,15551744,171970
80543,0825280,1396421,157824
80543,0832155,7599470,0
80543,0839855,61399,21718
80543,0850480,22435059,37141
80544,0853780,144291,0
80545,0863320,23609826,1378009
80546,0869150,285558,0
80547,0827425,143617,2675
80547,0877510,13673438,39020
80549,0883230,9401248,6659
80550,0832155,4427969,0
80550,0846465,1318835,0
80550,0869150,16799084,145140
80550,0885485,57909590,2649165
80601,0808675,42559405,618371
80601,0816495,1033896,0
80601,0845530,416399,0
80601,0877757,1082022,40251
80602,0808675,39389,20116
80602,0877290,32465186,362234
80602,0877757,24544191,403740
80603,0808675,8438342,92161
80603,0816495,4402454,42916
80603,0819080,5533240,0
80603,0827700,144689,0
80603,0845530,8770405,59469
80603,0854330,2537872,0
80603,0877290,31755,0
80610,0803950,4476075,0
80610,0869150,2589220,17484
80611,0808620,1683159,0
80615,0822860,8185005,0
80615,0869150,2453455,144999
80620,0825280,12782848,61108
80620,0832155,65592,0
80621,0803015,4834637,0
80621,0808675,1047574,0
80621,0819080,1045559,0
80621,0826600,1356335,23791
80621,0827700,31314455,136713
80621,0828360,1863583,25533
80621,0837820,8980,0
80621,0860160,195271,0
80623,0829955,1491778,0
80631,0825280,65434,0
80631,0829185,292412,0
80631,0832155,43591182,321803
80631,0840515,1664914,12420
80631,0885485,4174518,0
80634,0825280,6989495,67540
80634,0832155,71034845,91517
80634,0850480,1053246,0
80640,0808675,2945610,16674
80640,0816495,17246987,366756
80640,0820275,184899,0
80640,0877290,2315915,3048462
80642,0837820,12415819,19250
80642,0840185,1378137,0
80642,0845530,356068,0
80643,0837820,2846535,184844
80643,0840185,18150783,66713
80644,0840515,3571126,0
80645,0825280,4932344,597259
80645,0843605,2480478,0
80648,0855045,10267442,0
80649,0855925,413959,0
80650,0859005,4811652,0
80651,0825280,205412,6822
80651,0829955,608580,0
80651,0849600,3160897,0
80651,0850480,5281553,109902
80651,0860160,7762964,26626
80653,0839160,7924385,0
80653,0883175,405886,0
80654,0884770,3425653,11299
80701,0807420,92707,0
80701,0827810,13814847,178245
80701,0845695,34893,0
80701,0851975,739002,0
80701,0866995,450549,0
80701,0878345,1855937,0
80705,0845695,472679,0
80720,0800925,7180126,0
80721,0801915,1175638,0
80722,0803840,2677997,0
80723,0809555,7331435,8269
80726,0818640,348984,0
80727,0823025,1224598,0
80728,0826875,1267181,0
80729,0833310,1542183,0
80731,0834960,1542081,0
80731,0857245,570391,0
80733,0836610,488338,0
80734,0837270,6396430,18038
80735,0838425,219963,0
80736,0838590,494731,0
80737,0839965,3916486,0
80741,0850040,392679,0
80742,0863045,2031225,0
80743,0856365,1070197,0
80744,0856475,403307,0
80745,0856695,2101055,0
80746,0857245,195909,0
80747,0858235,578466,0
80749,0868930,1007551,0
80750,0871790,917193,0
80751,0873935,19641073,0
80755,0880755,2932924,633
80758,0842000,389024,0
80758,0886310,9009897,7500
80759,0886750,8214257,100166
80802,0802850,718174,0
80804,0803235,1292241,0
80805,0806530,419628,0
80807,0810600,5574629,0
80808,0811260,2143743,0
80808,0824235,28287169,0
80809,0812325,12185621,18468
80809,0848445,98105,0
80810,0814175,2770152,0
80812,0817100,4650803,79995
80813,0818530,3602759,0
80813,0880865,78491,0
80814,0820605,869234,0
80814,0850380,4458222,46448
80815,0826765,3547135,0
80816,0818530,337959,0
80816,0827095,1335575,0
80817,0827865,49594513,63521
80817,0868847,3228325,34291
80818,0829680,803517,0
80819,0812325,12475145,0
80819,0832650,2847418,4117
80820,0833420,22466123,52654
80821,0837875,2361653,0
80822,0839745,5401098,7295
80824,0840900,10621939,0
80825,0841010,1512765,0
80828,0844980,8190316,78054
80829,0816000,839873,0
80829,0848445,8028140,0
80830,0849215,4444175,0
80831,0816000,16930718,0
80831,0858675,5950165,0
80832,0862660,637332,0
80834,0869040,887957,0
80835,0870635,1595958,0
80836,0874485,1331422,0
80840,0851800,20047,0
80860,0830890,364824,0
80860,0880865,665288,0
80861,0881690,573247,0
80863,0812325,10080734,4157
80863,0886090,17122762,1969
80903,0816000,13445074,5043
80904,0816000,28135076,167217
80904,0848445,30261,0
80905,0816000,13247720,9954
80906,0816000,46376588,320145
80906,0827865,582971,0
80906,0874430,5447212,37571
80907,0816000,25493996,51616
80908,0806970,217259934,149910
80908,0816000,10367329,0
80909,0816000,20537393,0
80910,0816000,15707317,222162
80911,0816000,345573,0
80911,0827865,383062,0
80911,0868847,26674373,1179577
80911,0874430,1372239,17711
80913,0827865,335588,0
80914,0816000,1713625,0
80915,0814587,10740692,8832
80915,0816000,9602345,0
80916,0816000,47628735,21258
80917,0816000,14313461,0
80918,0816000,29567162,6318
80919,0816000,36804150,5329
80920,0816000,28868324,0
80921,0806970,1361233,0
80921,0816000,17698846,53622
80921,0830420,6056133,13400
80921,0851800,1977853,0
80922,0814587,4017301,0
80922,0816000,11076559,0
80923,0816000,15367675,0
80924,0816000,14428782,15049
80925,0816000,37392360,0
80925,0827865,5138275,0
80925,0868847,3748227,38065
80926,0816000,3870308,0
80926,0864870,687875,0
80927,0816000,8117222,0
80928,0827865,2242193,0
80929,0814587,600160,0
80929,0816000,18920159,0
80938,0814587,24216,0
80938,0816000,13436168,7629
80939,0816000,88660,0
80951,0816000,5760863,52032
81001,0862000,44973713,141278
81003,0862000,18095001,590345
81004,0815935,1497374,8484
81004,0862000,22432424,648177
81005,0862000,27832003,141973
81006,0807245,2172465,449
81006,0862000,4880206,271089
81006,0867445,1119966,0
81006,0881305,1467021,0
81007,0862000,27774,0
81007,0862220,127371153,51856
81008,0862000,25198087,22483
81008,0862220,1320831,0
81019,0815935,30108951,271568
81020,0800760,1016074,0
81020,0847015,1856932,0
81022,0804165,1626657,0
81023,0806602,6660330,2080
81025,0807795,980974,25478
81027,0808345,556938,0
81029,0811645,373692,0
81030,0813460,327891,7057
81033,0818750,584023,0
81036,0822145,1237347,0
81039,0827975,1448079,10443
81040,0829240,6402785,0
81041,0831550,1774934,0
81043,0834520,605299,0
81044,0834685,7131304,607
81045,0834740,2078551,0
81047,0834520,105511,0
81047,0837215,1873681,2628
81049,0840570,980927,0
81050,0813460,139196,0
81050,0842110,8241960,13153
81050,0842165,1381412,0
81050,0854495,3522522,78931
81052,0843110,13499764,51312
81054,0843660,4212127,118772
81055,0844100,3539234,0
81057,0847235,4956293,0
81058,0848500,736388,0
81062,0855705,623095,0
81063,0856145,1997844,0
81064,0861315,603596,0
81067,0865190,4348011,35482
81069,0815935,7264992,15335
81069,0866895,243523,0
81071,0808290,304291,0
81071,0869700,804280,0
81071,0878335,96521,0
81073,0873330,2917170,0
81076,0874815,996804,0
81077,0842110,9826,0
81077,0875970,725066,0
81081,0808345,77067,0
81082,0815550,530770,0
81082,0824290,28724571,65909
81082,0836940,6434526,0
81082,0839250,3034548,0
81082,0868985,1797345,0
81082,0873715,189013,0
81082,0878610,24305976,1008
81082,0880095,4165771,0
81084,0879270,642191,0
81087,0881030,331107,0
81089,0882350,7743482,0
81090,0882460,1158492,0
81091,0874275,4973670,0
81091,0884000,8025888,0
81092,0885045,806090,0
81101,0801090,19679400,191961
81101,0801145,8416787,0
81120,0802355,1104639,0
81120,0816715,364795,0
81121,0802905,11607388,2629320
81122,0805265,4263830,0
81123,0807190,4747007,0
81124,0811975,2452765,0
81125,0812855,2237502,0
81129,0816715,889230,0
81130,0814765,2459790,0
81131,0818420,996291,0
81132,0819795,2547000,0
81133,0827535,972792,0
81136,0837380,652732,0
81137,0802905,1744999,0
81137,0838535,1325432,0
81137,0872320,41334729,0
81137,3548435,17374446,10024
81140,0842055,1056259,0
81141,0848060,2411755,0
81143,0851250,4314028,0
81144,0851635,6819798,46479
81147,0856860,13036396,67479
81147,0858960,30097646,0
81148,0865740,604499,0
81149,0867005,1021215,0
81151,0867500,3255060,0
81151,0867830,3782495,0
81152,0868105,1468086,0
81154,0801640,2721131,0
81154,0829845,3102783,0
81154,0872395,6470109,2333
81155,0807571,1132548,0
81201,0849490,32167283,34484
81201,0860600,3986623,0
81201,0867280,7230441,0
81201,0871625,378134,0
81211,0810105,8941895,0
81211,0839800,774038,0
81212,0809115,1227447,0
81212,0811810,32094886,31525
81212,0845145,9803441,1113
81212,0857465,16962295,66314
81212,0885155,1828273,0
81221,0815330,2969029,0
81222,0815440,78709351,0
81223,0815440,1703924,0
81223,0817485,740204,0
81223,0837655,493310,0
81224,0818310,2165892,0
81225,0852570,5355219,0
81226,0815330,123161,0
81226,0827040,11042102,15098
81226,0864970,315527,0
81226,0885155,7319467,0
81227,0829295,882897,0
81230,0833640,12557711,0
81233,0837655,42866364,0
81235,0812450,55112611,0
81235,0842330,2143909,25016
81236,0853010,1873131,0
81240,0827040,33744,0
81240,0858400,46220980,0
81241,0859830,668081,0
81242,0860600,3741996,0
81244,0864970,4967168,0
81251,0879105,14422305,0
81252,0870250,40034766,4422
81252,0883450,3197837,4196
81301,0822035,32278636,85392
81303,0822035,4139031,0
81321,0817375,16135509,112629
81321,0878280,806925,0
81323,0820770,1720693,0
81324,0821265,1482739,0
81326,0822035,1675785,6117874
81326,0848940,344731,0
81327,0844595,8056412,0
81328,0848115,1661665,0
81332,0864090,1756593,0
81334,0878280,8477366,0
81401,0851745,38280816,0
81403,0815825,156849,0
81403,0851745,9573557,0
81410,0855980,18490110,21591
81413,0812635,5078434,0
