Urban Area GEOID,ZCTA5,Land Area,Water Area
05869,48706,23.605,0.67
05869,48708,9.135,0.3
05869,48732,6.641,0.11
05896,77414,10.056,0.016
05896,77482,0.358,0.0
05923,36507,6.955,0.055
05958,22712,4.369,0.008
05977,62618,2.139,0.037
06004,68310,8.691,0.065
06031,29902,8.971,0.373
06031,29904,3.834,0.0
06031,29905,1.826,0.05
06031,29906,19.371,0.125
06031,29907,7.938,0.001
06031,29935,1.819,0.0
06058,77625,0.587,0.013
06058,77627,0.713,0.011
06058,77657,13.431,0.064
06058,77662,15.696,0.195
06058,77701,6.858,0.256
06058,77702,1.242,0.0
06058,77703,5.985,0.03
06058,77705,18.47,0.653
06058,77706,10.067,0.003
06058,77707,11.944,0.116
06058,77708,5.786,0.053
06058,77713,5.321,0.08
06085,42320,2.132,0.006
06085,42347,1.271,0.003
06112,53916,9.384,0.028
06139,25801,23.573,0.052
06139,25813,1.934,0.02
06139,25818,0.512,0.001
06139,25827,1.376,0.003
06139,25832,3.684,0.014
06139,25836,0.474,0.003
06139,25840,3.75,0.014
06139,25846,0.265,0.0
06139,25849,0.074,0.0
06139,25851,0.024,0.0
06139,25855,0.468,0.0
06139,25866,0.273,0.0
06139,25871,0.675,0.0
06139,25873,0.685,0.002
06139,25878,0.856,0.0
06139,25880,3.643,0.013
06139,25901,5.903,0.01
06139,25909,0.464,0.0
06139,25911,0.132,0.005
06139,25917,1.291,0.0
06139,25918,2.304,0.028
06139,25921,1.134,0.001
06139,25989,0.139,0.0
06166,47421,7.906,0.001
06166,47451,0.602,0.0
06193,15522,3.838,0.104
06220,24174,0.225,0.0
06220,24523,8.351,0.012
06247,72012,4.474,0.0
06274,78102,6.313,0.0
06301,48809,2.908,0.06
06335,98528,3.453,0.001
06335,98588,0.175,0.0
06335,98592,1.721,0.0
06355,04849,0.47,0.0
06355,04915,3.051,0.018
06382,59714,12.457,0.041
06382,59718,0.892,0.0
06436,43311,6.211,0.0
06463,16823,7.501,0.0
06463,16841,0.023,0.0
06463,16844,0.109,0.0
06463,16853,0.207,0.0
06490,57717,2.86,0.0
06517,33430,5.872,0.0
06517,33493,1.338,0.0
06571,56011,3.549,0.0
06625,44811,4.47,0.07
06652,98225,11.973,0.108
06652,98226,16.258,1.364
06652,98229,13.789,1.379
06652,98240,0.007,0.0
06652,98248,8.103,0.064
06679,03608,0.339,0.0
06679,03609,0.391,0.029
06679,05101,1.632,0.018
06679,05158,0.059,0.0
06760,53511,18.581,0.538
06760,53546,0.507,0.0
06760,61072,4.604,0.065
06760,61073,0.974,0.0
06760,61080,7.27,0.232
06770,78620,0.225,0.0
06770,78737,3.134,0.0
06779,29627,4.562,0.011
06841,56601,14.459,1.045
06868,97701,10.29,0.0
06868,97702,22.553,0.199
06868,97703,9.564,0.105
06895,29512,7.47,0.494
06922,05201,8.57,0.083
06922,05257,2.468,0.033
06922,05262,0.595,0.0
06949,85602,2.714,0.002
07030,62812,4.982,0.02
07057,42025,4.127,0.055
07084,71006,4.476,0.007
07138,49022,18.859,0.525
07138,49038,1.925,0.002
07138,49084,0.017,0.0
07138,49085,15.692,0.656
07138,49106,3.951,0.016
07138,49115,0.851,0.0
07138,49125,2.814,0.024
07138,49126,0.156,0.0
07138,49127,8.13,0.02
07138,49128,0.133,0.001
07165,40403,11.281,0.052
07165,40404,0.198,0.0
07192,03570,3.267,0.154
07192,03581,1.677,0.02
07219,54923,3.455,0.013
07300,72616,4.182,0.0
07381,99559,15.0,0.252
07508,92305,0.016,0.0
07508,92314,7.186,0.006
07508,92315,6.43,0.208
07508,92386,2.297,0.0
07597,33042,4.451,0.253
07597,33043,4.012,0.002
07624,49307,7.343,0.059
07651,79511,0.589,0.0
07651,79720,20.016,0.234
07651,79721,0.038,0.0
07678,24219,6.185,0.089
07678,24246,0.397,0.0
07705,59101,19.257,0.034
07705,59102,14.463,0.0
07705,59105,14.277,0.102
07705,59106,6.702,0.0
07732,13732,3.751,0.184
07732,13748,2.764,0.214
07732,13760,16.548,0.385
07732,13790,5.323,0.16
07732,13795,2.617,0.174
07732,13802,0.035,0.0
07732,13833,0.206,0.0
07732,13850,11.299,0.786
07732,13865,0.384,0.0
07732,13901,10.075,0.553
07732,13902,0.712,0.0
07732,13903,4.708,0.354
07732,13904,3.336,0.102
07732,13905,7.971,0.153
07759,98230,12.598,0.152
07759,98240,0.458,0.0
07786,35004,6.445,0.085
07786,35005,7.958,0.0
07786,35007,19.665,0.202
07786,35020,15.842,0.004
07786,35022,19.377,0.055
07786,35023,12.014,0.055
07786,35036,0.049,0.0
07786,35040,12.85,0.204
07786,35043,4.158,0.052
07786,35060,0.242,0.0
07786,35061,3.325,0.0
07786,35064,3.592,0.0
07786,35068,7.365,0.0
07786,35071,15.017,0.003
07786,35073,4.361,0.0
07786,35080,9.05,0.108
07786,35094,9.783,0.02
07786,35111,0.918,0.0
07786,35112,0.405,0.0
07786,35114,4.961,0.024
07786,35115,0.565,0.004
07786,35117,7.339,0.005
07786,35119,0.052,0.0
07786,35120,6.748,0.058
07786,35124,19.974,0.207
07786,35126,14.649,0.091
07786,35127,7.783,0.0
07786,35147,1.449,0.021
07786,35173,18.491,0.201
07786,35203,2.075,0.0
07786,35204,5.029,0.0
07786,35205,3.731,0.0
07786,35206,8.859,0.032
07786,35207,9.802,0.032
07786,35208,3.674,0.0
07786,35209,9.594,0.051
07786,35210,14.895,0.132
07786,35211,13.475,0.013
07786,35212,6.191,0.0
07786,35213,6.321,0.006
07786,35214,14.132,0.0
07786,35215,20.849,0.012
07786,35216,12.983,0.121
07786,35217,14.029,0.066
07786,35218,2.625,0.0
07786,35221,3.199,0.0
07786,35222,3.897,0.002
07786,35223,8.32,0.014
07786,35224,4.439,0.024
07786,35226,16.064,0.037
07786,35228,4.379,0.0
07786,35229,0.261,0.0
07786,35233,1.523,0.0
07786,35234,3.352,0.0
07786,35235,13.452,0.074
07786,35242,33.352,0.782
07786,35243,12.165,0.157
07786,35244,22.067,0.635
07786,35249,0.009,0.0
07786,35254,0.102,0.0
07813,85603,3.153,0.0
07840,93514,5.49,0.007
07921,58501,8.06,0.0
07921,58503,10.926,0.0
07921,58504,11.873,0.161
07921,58505,0.214,0.0
07921,58554,10.782,0.243
07948,83221,7.513,0.177
07975,54615,3.704,0.003
08002,24060,17.751,0.019
08002,24061,1.085,0.01
08002,24073,15.12,0.023
08002,24162,0.023,0.0
08083,74631,3.844,0.007
08137,68008,8.181,0.0
08164,15716,0.438,0.002
08164,15717,4.013,0.0
08164,15731,0.13,0.0
08164,15748,0.167,0.0
08164,15750,0.473,0.0
08353,87413,6.248,0.034
08380,47401,10.752,0.0
08380,47403,12.337,0.005
08380,47404,11.317,0.0
08380,47405,0.262,0.0
08380,47406,0.594,0.0
08380,47408,4.46,0.0
08380,47429,3.301,0.0
08380,47458,0.012,0.0
08407,61701,11.027,0.114
08407,61704,14.292,0.01
08407,61705,5.111,0.01
08407,61761,19.143,0.087
08407,61776,0.789,0.0
08434,17815,12.789,0.34
08434,17820,0.412,0.0
08434,17821,0.088,0.0
08434,17859,0.156,0.0
08434,18603,5.829,0.032
08434,18631,0.815,0.162
08434,18635,0.655,0.0
08515,24605,8.338,0.01
08515,24613,0.998,0.017
08515,24701,12.686,0.014
08515,24737,0.004,0.0
08515,24739,8.118,0.047
08515,24740,8.555,0.051
08542,46714,6.504,0.077
08623,85334,0.591,0.001
08623,92225,5.609,0.042
08650,72315,14.532,0.0
08704,78006,9.186,0.0
08704,78015,0.465,0.0
08731,70427,10.903,0.03
08785,83616,16.86,0.58
08785,83642,19.744,0.035
08785,83646,15.808,0.039
08785,83702,7.232,0.116
08785,83703,6.146,0.182
08785,83704,8.752,0.037
08785,83705,10.169,0.105
08785,83706,7.424,0.177
08785,83709,20.707,0.125
08785,83712,2.787,0.082
08785,83713,6.603,0.017
08785,83714,7.848,0.346
08785,83716,9.077,0.098
08785,83720,0.009,0.0
08785,83725,0.065,0.0
08812,65613,5.916,0.008
08866,38008,4.741,0.0
08920,75418,5.029,0.0
08974,33908,4.895,0.587
08974,33912,0.026,0.0
08974,33913,1.986,0.431
08974,33928,16.305,1.162
08974,33965,1.959,0.022
08974,33967,7.635,0.358
08974,34102,5.646,1.371
08974,34103,3.88,0.437
08974,34104,9.857,0.654
08974,34105,9.486,0.679
08974,34108,7.837,0.971
08974,34109,12.514,0.745
08974,34110,16.018,1.039
08974,34112,13.06,0.782
08974,34113,14.324,1.929
08974,34114,22.383,0.847
08974,34116,9.285,0.324
08974,34117,9.327,0.009
08974,34119,22.549,1.146
08974,34120,9.158,1.557
08974,34134,11.405,1.946
08974,34135,25.047,1.162
08974,34145,8.379,2.862
09028,50036,7.609,0.001
09055,28605,0.18,0.0
09055,28607,17.095,0.068
09055,28692,0.912,0.0
09109,38829,6.37,0.01
09163,47601,2.829,0.013
09190,65233,5.824,0.022
09217,79007,9.265,0.02
09271,01432,7.661,0.379
09271,01434,4.42,0.083
09271,01450,5.895,0.138
09271,01451,0.246,0.006
09271,01460,11.66,0.578
09271,01464,4.659,0.01
09271,01503,1.636,0.006
09271,01523,0.773,0.0
09271,01581,0.005,0.0
09271,01701,14.809,0.608
09271,01702,8.097,0.839
09271,01718,0.138,0.004
09271,01719,8.325,0.107
09271,01720,16.698,0.223
09271,01721,11.405,0.398
09271,01730,12.119,0.065
09271,01731,2.337,0.005
09271,01740,0.237,0.001
09271,01741,2.14,0.012
09271,01742,12.284,0.438
09271,01745,0.39,0.001
09271,01746,15.087,0.378
09271,01747,4.421,0.015
09271,01748,0.167,0.003
09271,01749,9.913,0.269
09271,01752,19.148,0.785
09271,01754,3.917,0.085
09271,01756,2.353,0.012
09271,01757,12.509,0.243
09271,01760,14.308,0.997
09271,01770,1.01,0.011
09271,01772,11.405,0.518
09271,01773,6.078,0.173
09271,01775,7.624,0.274
09271,01776,16.063,0.14
09271,01778,12.388,0.51
09271,01801,12.705,0.294
09271,01803,11.271,0.111
09271,01810,30.301,1.232
09271,01821,16.12,0.367
09271,01824,17.869,0.282
09271,01826,16.803,0.66
09271,01827,0.014,0.0
09271,01830,11.344,1.301
09271,01832,8.648,0.227
09271,01833,7.197,0.264
09271,01834,5.538,0.234
09271,01835,6.919,0.593
09271,01840,0.51,0.078
09271,01841,3.043,0.175
09271,01843,3.374,0.246
09271,01844,22.099,0.776
09271,01845,23.652,1.403
09271,01850,1.361,0.118
09271,01851,3.229,0.112
09271,01852,4.973,0.227
09271,01854,3.96,0.455
09271,01860,3.415,0.129
09271,01862,8.885,0.322
09271,01863,4.455,0.324
09271,01864,13.157,0.332
09271,01867,9.965,0.014
09271,01876,20.831,0.432
09271,01879,14.173,1.163
09271,01880,7.385,0.603
09271,01886,25.714,1.081
09271,01887,16.973,0.17
09271,01890,6.032,0.316
09271,01901,0.271,0.001
09271,01902,2.37,0.044
09271,01904,4.246,0.503
09271,01905,3.05,0.443
09271,01906,11.578,1.006
09271,01907,3.019,0.017
09271,01908,1.025,0.003
09271,01913,10.838,1.048
09271,01915,12.23,1.039
09271,01921,1.66,0.009
09271,01922,2.423,0.032
09271,01923,13.052,0.906
09271,01929,1.48,0.025
09271,01930,11.62,0.683
09271,01937,0.073,0.0
09271,01940,10.077,0.617
09271,01944,3.375,0.113
09271,01945,4.358,1.448
09271,01949,9.957,0.969
09271,01950,5.945,0.198
09271,01951,1.556,0.012
09271,01952,15.373,0.574
09271,01960,16.015,0.544
09271,01965,0.505,0.006
09271,01966,5.961,0.137
09271,01969,3.382,0.014
09271,01970,7.987,2.008
09271,01982,3.489,0.068
09271,01983,4.086,0.016
09271,01984,3.266,0.29
09271,01985,2.367,0.282
09271,02019,4.659,0.034
09271,02021,15.026,0.611
09271,02025,7.689,0.573
09271,02026,10.194,0.394
09271,02030,3.917,0.095
09271,02032,2.338,0.061
09271,02035,18.81,0.986
09271,02038,24.636,0.354
09271,02043,16.343,0.528
09271,02045,2.349,0.2
09271,02047,0.577,0.0
09271,02050,20.412,0.47
09271,02052,10.544,0.152
09271,02053,11.537,0.132
09271,02054,5.373,0.06
09271,02056,0.924,0.113
09271,02061,7.729,0.143
09271,02062,10.549,0.172
09271,02066,13.739,0.769
09271,02067,13.738,0.733
09271,02071,0.962,0.012
09271,02072,12.807,0.254
09271,02081,17.726,0.541
09271,02090,10.368,0.257
09271,02093,1.219,0.023
09271,02108,0.274,0.006
09271,02109,0.17,0.114
09271,02110,0.179,0.094
09271,02111,0.196,0.0
09271,02113,0.097,0.0
09271,02114,0.443,0.103
09271,02115,0.711,0.003
09271,02116,0.649,0.166
09271,02118,1.088,0.002
09271,02119,1.615,0.0
09271,02120,0.619,0.0
09271,02121,1.886,0.011
09271,02122,1.697,0.207
09271,02124,2.968,0.074
09271,02125,2.141,0.111
09271,02126,1.828,0.017
09271,02127,1.976,0.12
09271,02128,5.025,1.115
09271,02129,1.354,0.486
09271,02130,3.54,0.124
09271,02131,2.788,0.007
09271,02132,4.864,0.096
09271,02133,0.013,0.0
09271,02134,1.234,0.096
09271,02135,2.6,0.045
09271,02136,4.598,0.1
09271,02138,2.738,0.327
09271,02139,1.552,0.205
09271,02140,1.158,0.022
09271,02141,0.609,0.01
09271,02142,0.314,0.143
09271,02143,1.545,0.0
09271,02144,1.092,0.009
09271,02145,1.391,0.089
09271,02148,5.046,0.038
09271,02149,3.419,0.246
09271,02150,2.214,0.247
09271,02151,5.705,0.561
09271,02152,1.657,0.442
09271,02155,8.19,0.562
09271,02163,0.183,0.0
09271,02169,8.137,0.844
09271,02170,1.914,0.016
09271,02171,2.453,0.258
09271,02176,4.683,0.085
09271,02180,5.978,0.63
09271,02184,13.715,0.802
09271,02186,9.219,0.24
09271,02188,3.862,0.159
09271,02189,4.01,0.504
09271,02190,6.996,0.531
09271,02191,1.793,0.438
09271,02199,0.057,0.0
09271,02203,0.01,0.0
09271,02205,0.057,0.0
09271,02210,0.923,0.506
09271,02215,0.884,0.129
09271,02301,12.447,0.163
09271,02302,8.882,0.021
09271,02322,4.291,0.247
09271,02324,20.484,0.322
09271,02325,0.305,0.0
09271,02332,17.042,0.378
09271,02333,15.941,0.303
09271,02338,3.209,0.456
09271,02339,14.908,0.091
09271,02341,10.198,0.468
09271,02343,7.01,0.108
09271,02346,7.406,0.137
09271,02347,4.2,0.106
09271,02350,0.114,0.0
09271,02351,9.964,0.23
09271,02356,12.081,0.142
09271,02357,0.388,0.02
09271,02359,18.528,1.755
09271,02364,12.737,0.264
09271,02367,0.491,0.191
09271,02368,8.742,0.403
09271,02370,10.029,0.092
09271,02375,9.961,0.107
09271,02379,13.368,0.349
09271,02382,6.936,0.023
09271,02420,7.038,0.048
09271,02421,9.413,0.096
09271,02445,2.611,0.054
09271,02446,1.284,0.005
09271,02451,5.32,0.705
09271,02452,3.813,0.034
09271,02453,3.592,0.278
09271,02457,0.203,0.0
09271,02458,1.966,0.034
09271,02459,5.034,0.098
09271,02460,1.348,0.009
09271,02461,1.535,0.018
09271,02462,0.698,0.024
09271,02464,0.551,0.011
09271,02465,2.151,0.0
09271,02466,1.587,0.081
09271,02467,4.906,0.184
09271,02468,1.536,0.018
09271,02472,4.03,0.129
09271,02474,3.058,0.183
09271,02476,2.084,0.16
09271,02478,4.645,0.071
09271,02481,6.09,0.283
09271,02482,3.665,0.221
09271,02492,7.499,0.282
09271,02493,16.82,0.512
09271,02494,2.8,0.023
09271,02702,4.29,0.112
09271,02715,0.76,0.008
09271,02718,7.995,0.093
09271,02764,1.734,0.025
09271,02766,0.004,0.0
09271,02767,18.055,0.277
09271,02769,0.083,0.0
09271,02779,2.005,0.019
09271,02780,26.803,1.278
09271,03038,2.121,0.692
09271,03079,24.163,1.055
09271,03811,10.692,0.182
09271,03819,1.437,0.0
09271,03826,2.903,0.002
09271,03827,0.391,0.05
09271,03841,10.378,0.347
09271,03842,0.023,0.005
09271,03844,3.71,0.078
09271,03848,5.519,0.76
09271,03858,6.408,0.019
09271,03865,8.827,0.006
09271,03873,3.289,0.355
09271,03874,7.925,0.004
09298,80301,8.331,0.15
09298,80302,2.918,0.002
09298,80303,4.812,0.034
09298,80304,4.925,0.038
09298,80305,3.281,0.027
09298,80310,0.545,0.003
09298,80503,0.636,0.0
09325,89005,5.724,0.0
09352,76230,4.315,0.018
09379,42101,22.351,0.087
09379,42103,9.694,0.123
09379,42104,19.815,0.084
09379,42122,0.313,0.0
09379,42274,0.002,0.0
09433,43402,10.779,0.064
09433,43403,0.312,0.0
09433,43451,0.247,0.0
09460,57703,0.064,0.0
09460,57706,1.237,0.0
09460,57719,4.782,0.0
09487,49712,3.75,0.065
09487,49727,1.566,0.001
09514,59715,12.779,0.033
09514,59718,8.614,0.02
09541,14753,0.026,0.0
09541,16701,5.717,0.112
09568,76825,2.926,0.008
09622,56401,10.026,0.213
09622,56425,6.113,0.794
09649,57005,4.682,0.003
09676,65616,28.67,0.237
09676,65672,5.814,0.206
09676,65726,0.349,0.0
09703,05301,5.727,0.039
09730,92227,4.763,0.0
09801,70512,0.55,0.004
09801,70517,18.882,0.249
09801,70582,1.833,0.055
09811,80424,11.15,0.0
09838,76424,4.847,0.004
09865,62230,2.343,0.0
09892,30110,7.256,0.008
09892,30117,0.087,0.0
09892,30182,0.034,0.0
09946,98110,26.748,7.03
09946,98310,5.503,1.971
09946,98311,11.197,4.486
09946,98312,11.906,4.647
09946,98314,0.117,0.0
09946,98315,4.714,0.0
09946,98337,1.48,1.367
09946,98345,0.5,0.234
09946,98366,22.181,3.936
09946,98367,21.492,0.511
09946,98370,24.952,6.234
09946,98383,14.597,0.38
09946,98392,1.523,0.153
09973,77833,10.264,0.031
10027,28712,9.996,0.004
10027,28768,3.825,0.0
10081,36426,6.258,0.02
10162,06401,4.581,0.168
10162,06403,0.256,0.0
10162,06418,5.046,0.35
10162,06460,12.43,1.075
10162,06461,9.725,0.549
10162,06468,17.643,0.036
10162,06470,2.45,0.009
10162,06477,0.234,0.001
10162,06478,3.328,0.111
10162,06482,4.013,0.01
10162,06483,12.461,0.36
10162,06484,30.631,1.271
10162,06488,19.32,0.077
10162,06515,0.086,0.0
10162,06524,0.674,0.0
10162,06525,7.506,0.0
10162,06604,3.155,0.202
10162,06605,2.286,0.325
10162,06606,5.282,0.165
10162,06607,1.043,0.029
10162,06608,1.028,0.132
10162,06610,3.079,0.022
10162,06611,23.335,0.207
10162,06612,2.776,0.0
10162,06614,11.076,0.56
10162,06615,6.192,0.406
10162,06798,5.573,0.066
10162,06807,3.275,0.128
10162,06820,12.645,0.449
10162,06824,14.23,0.152
10162,06825,6.796,0.037
10162,06830,13.035,0.927
10162,06831,5.693,0.07
10162,06840,15.392,0.194
10162,06850,6.781,0.08
10162,06851,7.686,0.061
10162,06853,1.206,0.102
10162,06854,4.806,0.121
10162,06855,2.078,0.135
10162,06870,1.975,0.019
10162,06878,2.403,0.27
10162,06880,20.013,0.497
10162,06883,12.033,0.061
10162,06890,2.635,0.07
10162,06897,17.706,0.359
10162,06901,0.509,0.0
10162,06902,9.921,0.408
10162,06903,14.525,0.495
10162,06905,5.071,0.01
10162,06906,1.349,0.0
10162,06907,1.957,0.016
10162,10504,0.077,0.0
10162,10528,2.759,0.001
10162,10543,0.113,0.0
10162,10573,5.379,0.056
10162,10577,5.272,0.022
10162,10580,3.469,0.009
10162,10604,1.233,0.0
10162,10605,0.057,0.0
10189,08302,11.968,0.186
10189,08353,0.196,0.0
10351,24201,10.046,0.041
10351,24202,4.97,0.006
10351,24210,12.117,0.01
10351,24211,3.407,0.006
10351,24361,1.582,0.002
10351,37617,3.37,0.0
10351,37618,5.57,0.08
10351,37620,26.436,0.032
10351,37686,1.188,0.0
10405,22815,2.46,0.019
10405,22853,1.139,0.01
10418,14420,6.424,0.054
10567,64628,3.213,0.009
10594,39601,9.697,0.023
10594,39629,0.338,0.0
10621,97415,7.15,0.127
10648,57006,10.766,0.0
10648,57007,0.332,0.0
10810,15825,3.64,0.082
10837,79316,4.357,0.012
10891,08015,5.896,0.51
10891,08511,0.003,0.0
10891,08562,1.636,0.0
10891,08640,4.865,0.053
10891,08641,4.929,0.005
10945,38012,7.387,0.0
10972,78520,13.476,0.611
10972,78521,24.989,1.05
10972,78526,15.424,0.444
10972,78566,5.538,0.071
10972,78575,2.659,0.242
10972,78578,0.017,0.0
10999,76801,11.026,0.0
10999,76802,2.512,0.0
11026,31520,14.108,0.316
11026,31522,10.436,0.111
11026,31523,15.459,0.476
11026,31524,1.455,0.012
11026,31525,17.496,0.309
11040,04011,17.514,1.034
11040,04086,5.082,0.421
11040,04530,3.967,0.089
11040,04579,0.195,0.005
11053,21716,2.152,0.001
11053,21758,1.488,0.001
11080,80723,2.52,0.0
11107,43506,5.076,0.007
11134,85326,7.782,0.0
11161,26201,6.511,0.0
11215,44820,6.856,0.0
11242,81211,5.138,0.034
11269,24416,4.046,0.001
11296,55313,8.181,1.21
11350,14001,0.493,0.0
11350,14004,1.42,0.014
11350,14025,1.745,0.0
11350,14026,0.87,0.0
11350,14031,8.904,0.084
11350,14032,4.675,0.0
11350,14033,0.047,0.0
11350,14043,9.086,0.016
11350,14047,2.192,0.008
11350,14051,9.481,0.057
11350,14057,0.173,0.0
11350,14059,4.491,0.0
11350,14068,3.691,0.051
11350,14072,17.699,0.065
11350,14075,22.305,0.0
11350,14085,4.004,0.01
11350,14086,14.159,0.035
11350,14092,6.896,0.118
11350,14109,0.231,0.0
11350,14112,0.035,0.0
11350,14120,16.328,0.113
11350,14127,22.019,0.062
11350,14132,0.266,0.0
11350,14150,14.866,0.052
11350,14170,0.121,0.0
11350,14174,0.359,0.0
11350,14201,1.101,0.0
11350,14202,0.87,0.053
11350,14203,1.232,0.173
11350,14204,1.791,0.008
11350,14206,4.957,0.0
11350,14207,3.906,0.019
11350,14208,1.161,0.0
11350,14209,0.952,0.0
11350,14210,3.146,0.125
11350,14211,3.938,0.007
11350,14212,2.108,0.006
11350,14213,1.916,0.059
11350,14214,3.329,0.002
11350,14215,4.763,0.0
11350,14216,2.76,0.041
11350,14217,3.203,0.0
11350,14218,8.093,0.049
11350,14219,6.946,0.0
11350,14220,3.833,0.049
11350,14221,22.743,0.011
11350,14222,1.248,0.0
11350,14223,3.458,0.0
11350,14224,20.245,0.054
11350,14225,11.484,0.041
11350,14226,6.891,0.001
11350,14227,8.189,0.0
11350,14228,8.002,0.183
11350,14260,0.247,0.0
11350,14261,1.103,0.036
11350,14301,2.068,0.019
11350,14302,0.014,0.0
11350,14303,2.552,0.0
11350,14304,17.546,0.0
11350,14305,7.788,0.025
11377,82834,3.283,0.0
11431,86426,9.926,0.0
11431,86429,5.662,0.138
11431,86440,0.068,0.0
11431,86442,18.252,0.172
11431,89029,1.485,0.249
11593,76354,6.482,0.0
11620,83318,6.061,0.497
11620,83336,2.378,0.119
11620,83347,0.948,0.075
11620,83350,0.159,0.005
11674,52601,13.325,0.026
11674,52638,2.993,0.0
11674,52655,4.414,0.02
11674,61425,0.384,0.042
11728,27201,0.219,0.002
11728,27215,22.404,0.204
11728,27217,14.295,0.123
11728,27243,0.938,0.003
11728,27244,4.066,0.043
11728,27249,3.927,0.018
11728,27253,15.365,0.174
11728,27258,5.419,0.039
11728,27302,18.649,0.144
11728,27377,6.736,0.043
11755,05401,4.977,0.065
11755,05403,12.252,0.154
11755,05404,1.397,0.109
11755,05405,0.197,0.003
11755,05408,3.114,0.144
11755,05439,0.145,0.0
11755,05446,15.389,0.154
11755,05452,12.154,0.204
11755,05482,5.022,0.003
11755,05495,7.366,0.16
11782,53105,8.558,1.033
11782,53167,0.17,0.008
11782,53185,3.98,0.193
11809,78611,3.571,0.021
11863,97720,1.616,0.0
11863,97738,1.403,0.0
11872,33955,3.983,0.31
11872,33993,0.283,0.009
11890,33513,2.823,0.0
11998,16001,22.179,0.147
11998,16002,3.91,0.0
11998,16029,0.444,0.0
11998,16045,0.605,0.0
11998,16053,1.324,0.0
12052,59701,15.287,0.0
12079,61010,3.323,0.26
12106,55920,3.087,0.0
12160,49601,10.862,1.945
12241,39827,0.262,0.001
12241,39828,7.751,0.088
12457,30103,1.013,0.0
12457,30701,19.247,0.042
12457,30735,0.13,0.013
12646,94515,2.287,0.018
12754,93010,13.621,0.017
12754,93012,8.858,0.0
12781,93428,2.735,0.0
12808,21613,8.651,0.14
12835,55008,5.941,0.228
12862,43723,2.394,0.046
12862,43725,8.582,0.004
12916,71701,11.05,0.0
12943,04843,3.05,0.119
12943,04856,1.017,0.0
13024,65020,8.6,0.0
13024,65052,0.27,0.0
13051,64429,4.507,0.033
13078,76520,3.502,0.0
13132,31730,4.744,0.013
13159,42718,8.491,0.119
13170,86322,5.202,0.0
13221,97002,0.016,0.0
13221,97013,5.882,0.002
13267,81212,15.919,0.012
13294,61520,5.423,0.0
13321,39046,10.612,0.132
13321,39110,13.095,1.415
13348,13617,2.218,0.092
13375,44216,2.105,0.049
13375,44260,0.417,0.0
13375,44614,10.474,0.036
13375,44630,0.012,0.0
13375,44632,5.577,0.001
13375,44641,10.777,0.0
13375,44646,27.647,0.176
13375,44647,9.428,0.132
13375,44652,0.234,0.0
13375,44662,2.253,0.014
13375,44685,9.837,0.029
13375,44702,0.562,0.0
13375,44703,1.058,0.0
13375,44704,2.053,0.0
13375,44705,7.947,0.089
13375,44706,14.547,0.0
