ZCTA5,Place GEOID,Population,Housing Units,Land Area,Water Area
83539,1644110,594,310,1573918,91601
83540,1645370,1137,397,2071950,25087
83540,1679300,143,64,3085076,0
83543,1657250,466,213,1040530,723
83544,1659320,3142,1285,6026353,369019
83545,1661840,197,95,695490,0
83546,1662740,508,296,2132740,1242
83548,1667150,71,32,756073,0
83549,1667870,419,306,1110826,37672
83552,1677500,221,116,243942,27436
83553,1686050,441,230,1080030,6771
83554,1687310,91,64,176201,0
83555,1687850,340,167,465669,0
83602,1604600,17,20,5722328,104036
83605,1612250,38198,13602,42263650,60544
83605,1652660,0,0,167228,56574
83607,1612250,5508,1894,10172521,64698
83607,1658060,4,2,152709,13522
83610,1612520,328,178,1229372,20280
83611,1613150,939,847,10803704,1773807
83611,1675160,75,110,4788960,414372
83612,1618820,839,476,2577443,76409
83615,1622330,120,77,1069361,0
83616,1608830,17,8,718999,5275
83616,1623410,19885,7562,73926654,1062267
83616,1625570,0,0,12281,0
83617,1625570,6557,2916,7248483,59768
83619,1628990,4656,1809,5339845,0
83622,1619720,162,90,1076073,47536
83622,1629710,394,246,19158670,608783
83623,1631690,1319,684,4966887,54348
83624,1632770,452,198,1482510,78545
83626,1633490,846,316,1899447,3135
83628,1638170,2633,960,3795698,0
83629,1638620,707,330,2793129,19268
83631,1639610,485,294,1734447,4136
83631,1663550,6,9,887289,0
83634,1608830,0,0,334536,0
83634,1644290,15021,5051,38886061,219376
83637,1648250,42,75,5282030,102223
83638,1622330,32,23,105344,0
83638,1648790,2991,3581,23908039,2229440
83639,1650950,1031,403,1765148,18033
83641,1651850,513,197,1015635,17753
83642,1608830,0,0,77441,0
83642,1644290,178,53,6432559,25986
83642,1652120,30699,11372,34915861,55669
83644,1652660,5524,2037,14478064,58880
83644,1676870,0,0,223921,0
83645,1652750,171,100,7220658,198284
83646,1608830,11,3,125421,0
83646,1623410,0,0,71699,1458
83646,1652120,44393,15302,34473871,76627
83647,1654730,14206,6249,15725519,749424
83650,1655720,97,45,9942831,0
83651,1612250,40,26,1760993,0
83651,1656260,26619,10521,19256620,109640
83654,1656890,496,264,1358113,25973
83655,1656980,1538,608,1795204,0
83656,1658060,527,196,823390,1965
83660,1660940,1983,779,2851599,26698
83661,1628990,28,27,434489,14885
83661,1661300,7433,3095,9973646,24538
83666,1663550,47,65,1378488,0
83669,1676870,5793,2098,14853529,95845
83672,1686140,5507,2355,8746188,10683
83676,1687670,1533,501,1880023,28833
83677,1688660,32,115,2548807,28211
83686,1656260,34927,12781,25238448,54766
83687,1612250,2491,801,2947794,0
83687,1644290,11,4,1495570,6359
83687,1656260,20011,7205,36291940,227200
83702,1608830,21807,11654,19562202,342974
83703,1608830,15635,7385,13328417,295101
83703,1629620,762,458,981534,16856
83704,1608830,39628,17064,22670508,101533
83704,1629620,0,0,11655,0
83705,1608830,26629,12982,32316679,139237
83706,1608830,29732,14929,19071650,318860
83706,1629620,0,0,5726,0
83709,1608830,20767,7964,28926781,42300
83712,1608830,8089,3832,15357553,222794
83713,1608830,28103,10685,17440160,45618
83714,1608830,4274,1948,3669319,10208
83714,1623410,23,8,903490,168453
83714,1629620,10210,4971,9460362,324493
83714,1637500,2280,738,6537527,30727
83716,1608830,10979,4246,31950978,253937
83716,1668545,1162,648,77921401,160717
83801,1603700,692,305,2032415,0
83804,1608290,261,407,3844285,120419
83805,1609370,2543,1254,6321641,434372
83806,1609730,176,91,261260,0
83811,1614950,536,308,2380288,0
83814,1616750,17034,8733,16623358,1316621
83814,1627550,169,77,191990,0
83814,1639070,100,48,59333,0
83814,1668950,182,439,9292265,0
83815,1616750,27103,11486,23702363,0
83815,1620350,2335,917,6006267,0
83815,1636370,6,5,132342,0
83822,1658600,180,96,2105977,18857
83823,1609730,84,36,225085,0
83823,1620890,506,221,1691945,2715
83824,1621520,175,59,2477814,0
83825,1622510,190,147,1132355,0
83827,1625120,125,152,383949,0
83832,1630160,955,400,1699780,0
83833,1635200,203,165,1789679,167367
83835,1636370,13288,5558,24742288,11809
83835,1636460,574,369,1517448,240330
83836,1623680,210,181,1031710,148239
83836,1638440,86,59,1208048,124759
83837,1642580,2120,1202,9767116,73949
83837,1675070,0,0,31061,0
83837,1685240,188,118,2216041,0
83840,1644200,227,110,217917,0
83843,1654550,22447,9871,17653055,7475
83844,1654550,1353,8,91212,0
83845,1655270,718,297,3926147,0
83846,1655630,692,434,2163028,0
83849,1659590,1555,777,3379242,58524
83850,1663100,1619,810,2708209,4425
83851,1663910,1044,405,3248094,0
83852,1664450,882,508,3805645,24592
83854,1635830,678,326,2440023,0
83854,1639070,0,0,19397,0
83854,1664810,27574,11150,36450074,101080
83854,1677050,38,21,244833,0
83855,1658870,187,90,394732,0
83855,1664900,804,368,1120590,2665
83856,1658600,4,13,18449,0
83856,1665530,1751,798,9565449,389576
83857,1665620,148,72,1650523,8638
83858,1666340,6826,2561,12808136,0
83861,1671470,2402,1092,2856395,0
83864,1622510,366,180,7195635,41473
83864,1644200,451,174,1200952,0
83864,1664450,255,114,3715342,280945
83864,1672100,7365,3769,10313442,2104595
83867,1659590,0,0,18220,0
83868,1642580,0,0,480042,49411
83868,1675070,627,370,771160,276
83869,1676060,1945,797,5919809,0
83870,1680200,123,69,498651,0
83871,1682360,862,355,2034248,0
83873,1659590,0,0,1217,0
83873,1684790,784,535,2178397,0
83876,1617830,43,171,2705970,0
83876,1668950,2,16,486016,0
83876,1688480,257,116,484223,0
84001,4900760,225,90,370417,0
84001,4906590,0,0,147,0
84003,4900540,0,0,571,0
84003,4901310,26222,7588,23511686,0
84003,4911440,0,0,116576,0
84003,4920120,6,2,3007751,0
84003,4935190,15454,3658,21418072,0
84003,4944320,0,0,3623874,0
84003,4945090,0,0,310455,0
84003,4960930,67,12,874438,0
84004,4900540,9555,2529,19217051,0
84004,4920120,0,0,5979750,0
84004,4935190,48,10,63272,0
84005,4920810,21403,5543,76740588,0
84005,4967825,0,0,30953,0
84006,4915720,826,308,6338466,0
84006,4982950,0,0,5157013,0
84007,4906590,293,99,25231193,50906
84010,4907690,42472,15167,33054050,54636
84010,4911980,122,72,45319,0
84010,4955210,177,61,143571,0
84010,4982840,45,19,434765,0
84010,4985370,1055,406,858381,0
84013,4911430,368,138,47718409,0
84013,4920810,8,2,3207874,0
84013,4924410,119,41,45639630,32491
84014,4907690,61,20,21981,0
84014,4911980,15207,4977,12373901,33056
84014,4924740,0,0,13111,0
84014,4982840,0,0,9416,0
84015,4913850,27511,9163,18270762,99750
84015,4914290,20426,6175,15147089,3755
84015,4943660,0,0,4229,0
84015,4974480,5108,1821,3002574,7032
84015,4974810,13,2,6341,0
84015,4983390,9433,2725,18064019,47694
84017,4914840,1363,505,8406016,1079301
84017,4936730,607,225,11525785,0
84017,4981190,400,164,13090353,0
84020,4920120,39765,12123,65017514,38827
84020,4967440,0,0,42245,0
84021,4920340,1690,582,6542399,0
84023,4920780,145,105,6103431,0
84023,4925910,83,109,5908486,20522
84024,4921880,56,31,2117953,0
84025,4911980,6,1,177903,2683
84025,4924740,18202,5324,25276333,243924
84025,4927490,0,0,22561,0
84025,4940360,0,0,134941,0
84026,4903345,0,0,22505,0
84026,4926610,702,222,17103169,1700510
84026,4962910,220,85,13524205,0
84028,4927902,174,722,59520612,68733
84028,4927930,562,1006,21695441,0
84029,4923640,138,42,6485715,0
84029,4931120,8893,2916,47507537,86011
84032,4912420,415,171,5245171,44610
84032,4918140,938,348,8478798,0
84032,4934200,11362,3637,21775417,0
84032,4935120,9,14,94360,1497779
84032,4937690,164,66,79235297,0
84032,4976280,607,833,22899348,288261
84033,4934640,766,264,4403833,0
84035,4906920,1,8,5784294,0
84035,4939040,412,156,8365415,0
84036,4926940,1077,374,6440632,0
84036,4935120,647,203,8433682,0
84036,4939810,1811,652,9490337,0
84036,4948170,685,226,15075206,0
84036,4955650,193,73,1672297,0
84036,4967400,287,371,12173899,0
84036,4985040,343,135,5855503,0
84037,4924740,73,15,97520,0
84037,4927490,4987,1509,5601850,24909
84037,4940360,27295,7698,26608781,126263
84037,4943660,181,51,102603,0
84038,4927902,7,16,8274288,0
84038,4942560,248,124,6675291,43940
84040,4943660,22952,7222,21725141,331967
84040,4971180,3,1,39640,0
84041,4913850,212,60,55448,0
84041,4940360,5,2,19173,0
84041,4943660,44178,15083,35071555,116889
84041,4974810,2,1,11883,0
84042,4945090,10070,2602,19327324,0
84042,4960930,24,6,424260,0
84042,4980420,0,0,1067160,0
84043,4901310,0,0,201299,0
84043,4920120,0,0,2271276,0
84043,4935190,18,6,185864,0
84043,4944320,47369,13039,62322271,808180
84043,4967825,969,263,5276444,104147
84044,4947290,26505,8087,18550150,0
84044,4967000,1,2,2247465,0
84044,4983470,8,2,865478,0
84045,4920810,4,1,437361,0
84045,4944320,38,25,2141393,0
84045,4967825,16812,4422,32482265,108625
84046,4947620,310,441,2254535,0
84047,4916270,1083,737,609030,0
84047,4949710,26586,11162,14673354,0
84047,4953230,170,64,135278,0
84047,4967440,1059,447,712279,8861
84049,4912420,0,0,0,513085
84049,4949820,3845,1982,13575591,0
84050,4923310,605,155,9784244,0
84050,4951910,3687,1215,8322453,0
84050,4952460,2309,688,14040818,134267
84052,4953340,569,252,2630932,0
84053,4954110,461,165,9768292,12319
84054,4907690,19,6,11662,0
84054,4955210,16139,5576,19667590,112854
84054,4985370,0,0,4665,0
84055,4955650,1272,535,15740602,1212
84056,4913850,2382,837,1399295,6168
84056,4974480,14,5,389765,1928
84057,4957300,36666,11347,15906139,0
84057,4980420,0,0,443488,0
84058,4957300,30352,9378,16906385,0
84058,4962470,0,0,14820,0
84058,4980420,139,47,9757906,1153440
84060,4958070,7558,9471,45425475,8834
84060,4970190,8,4,103002,0
84061,4955650,5,2,413588,0
84061,4959280,253,109,7384746,0
84062,4901310,41,10,123114,0
84062,4911440,9796,2441,7020680,0
84062,4935190,3,1,403885,0
84062,4945090,0,0,20824,0
84062,4960930,33418,9823,22445997,0
84064,4963020,464,207,2685598,0
84065,4906810,7598,2059,25950178,8580
84065,4920120,2503,0,696612,0
84065,4934970,6,1,3078067,0
84065,4964340,28061,7759,24160169,0
84066,4903345,801,264,35724531,0
84066,4926610,12,4,1065184,0
84066,4964670,6046,2067,14432304,0
84067,4936400,70,23,158925,4451
84067,4955980,0,0,26792,0
84067,4964010,0,0,287,0
84067,4965110,36744,12553,20286981,0
84067,4982930,91,39,161634,0
84069,4965240,447,188,44943233,670
84070,4949710,1377,601,678322,0
84070,4967440,23060,8766,17585570,0
84070,4970850,0,0,18576,0
84071,4956750,38,35,352129,0
84071,4973050,616,237,4192438,35960
84072,4974920,171,79,330010,0
84074,4923640,4504,1264,50582510,0
84074,4972720,5145,1505,3237548,502403
84074,4976680,31605,10646,50331811,42712
84075,4913850,7,2,18623,0
84075,4974810,24316,6531,24681595,15480
84075,4983390,4,2,14522,0
84078,4947180,3601,1199,16755066,0
84078,4953560,1755,598,17103363,0
84078,4980090,9089,3659,11949452,0
84080,4980200,243,89,19336693,0
84081,4982950,38039,10539,34883266,0
84081,4983470,137,121,732324,0
84082,4980970,250,97,1340432,0
84083,4982730,1400,589,20848792,0
84084,4953230,4,3,5531,0
84084,4975360,7393,2340,2762543,0
84084,4982950,29850,9767,17221774,0
84085,4984160,289,92,6096039,0
84086,4985260,180,76,1195054,0
84087,4907690,0,0,39590,0
84087,4911980,0,0,164919,0
84087,4955210,6,1,2247234,64334
84087,4982840,5220,1603,7972243,30036
84087,4985370,8706,2628,9177427,23971
84088,4970850,0,0,2632,0
84088,4982950,35603,10964,24392437,0
84092,4900650,383,328,11411540,16961
84092,4916270,0,0,9685,0
84092,4920120,0,0,945473,0
84092,4930900,1929,710,5249350,0
84092,4967440,26040,8087,22535033,28351
84093,4916270,3337,1180,3206350,0
84093,4930900,0,0,119826,0
84093,4967440,15803,5046,7788248,0
84094,4967440,21499,7155,10562477,0
84094,4984050,5407,1747,2102845,0
84095,4964340,98,31,76771,0
84095,4970850,50418,14943,57088479,196996
84095,4982950,50,13,1128293,0
84096,4915720,0,0,10250910,128519
84096,4934970,21779,6021,33965512,0
84096,4964340,10594,3020,7734476,0
84096,4970850,0,0,6695,0
84097,4957300,21303,6240,14149332,0
84097,4962470,6,5,35239,0
84098,4958070,0,0,72707,0
84098,4969280,3632,1498,43934483,20748
84098,4970190,5604,4691,27918766,0
84098,4974095,7775,3184,40835773,0
84101,4967000,5277,2916,4712265,0
84102,4967000,17421,9789,4594063,0
84103,4967000,21084,11459,39082615,0
84104,4967000,24869,7579,54906313,19163
84104,4983470,0,0,89788,0
84105,4967000,22140,10005,7872934,0
84106,4950150,14666,6403,6365044,0
84106,4967000,15646,7207,7993039,0
84106,4971070,3053,1221,1255905,0
84107,4949710,1,1,18211,0
84107,4950150,8670,4091,3611508,0
84107,4953230,22189,9773,15792987,0
84107,4971070,3,1,6775,0
84108,4922875,1567,677,49150699,0
84108,4967000,19152,7822,27571184,0
84109,4950150,18302,6892,12242698,0
84109,4967000,5527,2258,4175345,0
84111,4967000,10744,6470,3713794,0
84112,4967000,1942,388,2229459,0
84113,4967000,245,14,611596,0
84115,4967000,9058,4312,4867049,0
84115,4971070,15610,6580,11080096,0
84116,4967000,33224,10499,91360009,202629
84117,4936070,15547,6404,10822047,0
84117,4950150,4420,2346,1938388,0
84117,4953230,3097,1334,1411220,0
84118,4940470,35702,10161,11939162,0
84118,4975360,27333,8607,13558781,0
84118,4982950,19,0,1075787,0
84118,4983470,5184,1300,17649577,0
84119,4967000,110,3,529080,0
84119,4971070,4951,1358,5642698,0
84119,4975360,3703,1353,1636885,0
84119,4983470,44313,14833,23426218,136726
84120,4940470,29,8,52943,0
84120,4967000,0,0,821639,0
84120,4983470,48927,13986,25473700,0
84121,4900650,0,0,534687,0
84121,4916270,29013,11277,19047392,0
84121,4930900,3,2,3229,0
84121,4936070,4139,1588,6210172,0
84121,4953230,8275,3591,5078361,5138
84123,4950150,1576,664,553312,0
84123,4953230,13011,4416,9411723,0
84123,4975360,20223,8371,10137427,0
84123,4982950,151,83,204684,0
84123,4983470,2928,1234,981395,0
84124,4936070,6786,2545,3474195,0
84124,4950150,14505,5807,10648100,0
84128,4967000,0,1,3617336,0
84128,4983470,27983,7502,22872007,0
84144,4967000,0,0,58280,0
84180,4967000,0,0,59013,0
84301,4903950,853,285,3992414,0
84302,4908460,17899,6350,36786439,58918
84302,4915830,30,11,701810,0
84302,4936290,424,136,11194953,0
84302,4959390,4512,1427,13531615,6306
84304,4909725,38,16,14930507,865306
84304,4959555,2,2,17255468,551362
84305,4913190,666,233,2507319,0
84307,4915830,655,230,9073066,123995
84308,4915940,288,88,12610505,10504
84309,4919680,332,129,11830764,0
84310,4921990,600,204,10881282,7005
84310,4944870,1257,437,15154465,0
84310,4955100,0,0,318838,0
84310,4955980,0,0,1923880,0
84310,4984950,1336,1059,8178247,0
84311,4925290,445,154,1159026,0
84311,4964230,85,27,4747414,0
84312,4925290,10,3,14728,0
84312,4928150,2368,763,4714610,0
84312,4964230,485,157,11506787,0
84314,4919680,0,0,1214461,0
84314,4936290,1017,326,17660636,0
84315,4936400,7142,2131,35827107,1931623
84315,4965110,118,40,163187,0
84315,4983390,74,24,837712,1256
84316,4936620,245,98,89820320,513270
84317,4937060,608,249,1952434,209305
84318,4937390,3833,1101,8360828,0
84319,4937500,7558,2186,12377138,32254
84320,4916490,401,130,33887294,0
84320,4944760,1766,599,65270093,161628
84321,4905050,416,138,30150413,662771
84321,4937500,51,14,95924,0
84321,4945860,36152,12319,33461785,1509941
84321,4950370,18,7,1545531,0
84321,4954660,5438,1451,10325261,0
84321,4962360,23,14,564402,0
84321,4964120,1704,560,1618245,0
84321,4982620,0,0,545228,0
84324,4947840,687,251,8172751,0
84325,4949160,1282,374,3246986,0
84325,4959555,322,100,38367635,1775440
84326,4950370,1653,461,2961072,0
84326,4954660,0,0,48080,0
84326,4962360,52,15,70268,0
84327,4909725,0,0,424,0
84327,4954550,789,241,2042762,0
84328,4902960,367,116,18472698,0
84328,4957850,904,278,3342429,0
84330,4961260,414,137,1606697,0
84331,4961590,245,100,7743463,0
84332,4950370,158,51,956478,0
84332,4962360,7000,2253,9185241,0
84332,4964120,30,17,23368,0
84333,4916490,59,18,3895680,0
84333,4944760,0,0,999663,0
84333,4963680,2470,795,8932527,4384
84333,4977230,0,0,923,0
84334,4964230,190,78,970974,0
84335,4901090,488,146,8857893,320035
84335,4905050,561,174,30319126,6923372
84335,4945860,0,0,4016679,0
84335,4969640,9495,2971,12899222,0
84336,4969970,167,67,3981253,0
84337,4922760,1034,308,20236814,35110
84337,4928150,32,9,173272,0
84337,4936620,0,0,1748592,0
84337,4975800,789,230,30306491,0
84337,4977120,7647,2581,19350128,0
84338,4977230,464,157,18850731,146378
84339,4905050,508,143,18275199,208189
84339,4937500,0,0,25929,0
84339,4945860,256,91,1082892,6281
84339,4954660,0,0,53274,0
84339,4982620,3432,1048,16540714,35492
84340,4959390,0,0,223059,0
84340,4971255,1571,501,14063422,0
84340,4984710,1772,633,11526541,0
84341,4937390,0,0,374312,0
84341,4945860,11766,4380,7899777,0
84341,4954990,8269,2680,18027490,21402
84401,4936400,6,2,639376,295737
84401,4948300,0,0,680017,16859
84401,4955980,22677,9811,20000802,0
84401,4965110,22,6,48571,0
84401,4982930,10181,3285,26489122,0
84403,4955980,23681,8979,16273459,8202
84403,4970960,10245,4047,5865434,0
84403,4977890,131,40,161500,0
84404,4924850,5928,1923,15639121,0
84404,4933540,2658,850,5536828,0
84404,4936400,0,0,79445,0
84404,4948300,1701,604,17905284,532430
84404,4955100,622,210,896736,0
84404,4955980,36464,13690,27475246,0
84404,4960710,5476,1654,23278114,293075
84404,4961150,1258,456,3443420,0
84404,4982930,0,0,22012,0
84405,4955980,3,2,4468675,0
84405,4964010,8426,3244,11842462,0
84405,4965110,0,0,2392,0
84405,4970960,6287,2584,3697129,0
84405,4971180,6048,1734,12042893,147057
84405,4977890,1191,392,2576309,0
84405,4982070,9067,3462,5098647,0
84414,4933540,2909,1025,2270182,0
84414,4955100,16735,5589,17011841,0
84414,4961150,6721,2092,14449285,0
84501,4910440,941,389,7221889,0
84501,4962030,8715,3510,13123525,0
84501,4982510,12,4,6515418,0
84501,4983730,844,269,2748885,0
84511,4906370,3375,1110,11122345,106385
84511,4984095,242,89,40449039,0
84512,4906700,258,179,54637629,1309388
84512,4977697,109,43,51746893,0
84513,4910660,1630,709,5169810,0
84516,4913300,163,64,1690633,0
84518,4914070,383,152,1684719,0
84521,4914070,81,32,504934,0
84521,4922540,418,151,1678222,0
84522,4922870,288,152,2859429,0
84523,4913300,0,0,137604,0
84523,4925180,1626,603,5550327,0
84525,4931670,952,389,9731192,281711
84526,4910440,626,280,7180503,0
84526,4913740,4,42,531233,0
84526,4934530,2201,1058,4530972,0
84526,4967990,24,83,1812311,0
84526,4972060,1126,478,8836031,0
84528,4936950,2129,861,5275001,0
84529,4941020,180,112,1836602,0
84530,4943110,395,185,96721842,328327
84531,4906700,0,0,241184,0
84531,4933002,266,90,44322057,20312
84531,4949380,31,23,21281506,802055
84531,4956440,0,0,25652,0
84532,4911000,319,291,20818121,0
84532,4943110,0,0,25289730,0
84532,4950700,5046,2366,10704123,0
84532,4971455,491,190,36782160,0
84533,4933027,6,60,34821300,10383629
84534,4901530,501,150,28575327,1491245
84534,4951470,335,100,30965475,1127767
84535,4943110,0,0,1176328,0
84535,4951580,1972,721,11577597,0
84536,0451142,154,46,32167012,2531
84536,4956440,674,221,74915728,0
84537,4910660,0,0,93980,0
84537,4956860,1470,538,3489008,0
84540,4976180,39,43,8252128,0
84542,4982510,1664,672,6763693,0
84601,4957300,0,0,1676,0
84601,4962470,31486,10218,31329427,21254
84601,4972280,0,0,263258,0
84604,4945090,0,0,2044137,0
84604,4957300,7,5,415973,0
84604,4962470,48705,12892,55717322,0
84606,4962470,32291,10097,17320831,0
84606,4972280,0,0,162468,0
84620,4902740,1016,357,2690585,0
84620,4965880,0,0,265997,0
84620,4968650,0,0,341113,0
84622,4911870,1367,432,4662275,0
84624,4918910,3436,1269,12026747,371902
84624,4919020,353,124,7945346,0
